title,media
‘I never understood wind’: Trump goes on bizarre tirade against wind turbines,President's nonsensical rambling remarks about 'windmills' in segment from weekend speech raised eyebrows.
A grave day in history: Trump faces impeachment,"It's a dark day in America. The House of Representatives is set to impeach an elected President accused of violating the nation's trust and his oath to preserve, ..."
A month-by-month look at Donald Trump's top lies of 2019,Washington (CNN) A defining feature of the Donald Trump presidency is the bombardment of lies -- Trump's unceasing campaign to convince people of things ...
Trump impeachment - your questions answered,How will the president's re-election chances be affected? Anthony Zurcher looks at this and other questions.
Looking back at Trump's Twitter attacks of 2019,The Inside Politics team looked back at President Donald Trump's tweets throughout 2019 and found nearly 100 people that the President attacked on Twitter.
Trump faces criticism after sharing tweet naming alleged whistleblower,US President Donald Trump is facing staunch criticism for retweeting a post that included the alleged name of the whistleblower whose complaint led to the ...
Donald Trump himself is Democrats' star witness,"Elie Honig writes that now that House Democrats have announced they will introduce two Articles of Impeachment against President Donald Trump, the ..."
The A to Z of Things Trump Should Have Been Impeached For,"Hurrah! On Wednesday evening, Donald Trump became the third president of the United States to be impeached. The House of Representatives voted 230-197 ..."
Meet the Americans called Trump ... who aren't related to the president,"On the first day of class each semester, Kris-Stella Trump is sure to tell her students at the University of Memphis one thing about herself: “Dr Trump is not related ..."
President Donald Trump Tweetstorm – The Sunday Edition,"President Donald Trump may have 99 Problems, but a tweet ain't one. The President was up bright and early on Sunday, communicating on Twitter and laying ..."
President Donald Trump Claps Back At ‘Home Alone’ Snub Via Twitter: “The Movie Will Never Be The Same!”,President Donald Trump Responds To 'Home Alone 2' Snub Via Twitter.
President Donald J. Trump Is Committed to Supporting Working Families,President Trump has made expanding access to child care and paid family leave a priority of his Administration.
Donald Trump made me a better person. Honest.,"President Trump has so successfully demonstrated how not to behave, that people are reexamining their own moral failings and character flaws."
Your view: Here is why Donald Trump is a great president,In response to a previous letter this is my take on why Trump deserves to be called a great president. He is probably the first president in history to keep or…
What's Next for President Donald Trump? Here's What Happens in a Senate Impeachment Trial,"After the House of Representatives impeached Donald Trump, the battle now moves to the Senate. Here's what to know about a Senate trial."
Trump impeachment evidence overwhelming - House report,"Donald Trump ""placed his own personal"" interests above those of the US, says a Democrat-led inquiry."
Fear and Loyalty: How Donald Trump Took Over the Republican Party,"The president demands complete fealty, and as the impeachment hearings showed, he has largely attained it. To cross him is to risk losing a future in the ..."
President Donald Trump Tweetstorm – The Saturday Edition,President Donald Trump Tweetstorm - The Saturday Edition.
"Remarks by President Trump at Turning Point USA Student Action Summit | West Palm Beach, FL","Palm Beach County Convention Center West Palm Beach, Florida 5:23 P.M. EST THE PRESIDENT: Well, thank you very much. Thank you everybody. What a ..."
President Donald J. Trump Has Secured Critical Funding to Strengthen Our National Defense and Secure Our Borders,STRENGTHENING OUR DEFENSE: President Donald J. Trump is signing funding legislation that provides vital support for our military. The funding legislation s.
We should all be appalled by Donald Trump's tweet about Greta Thunberg,"On Thursday morning, the President of the United States sent a tweet to his 60+ million followers blasting a 16-year-old girl with Asperger's syndrome who has ..."
"Trump claims Americans have to flush the toilet '10 times, 15 times, as opposed to once'","President Donald Trump on Friday had a lot to say about toilets, sinks and showers."
1 sentence that perfectly explains Donald Trump's ostrich-like approach to the presidency,"In late June 2017, President Donald Trump huddled with Ivanka Trump, Jared Kushner and then-communications aide Hope Hicks to figure out how to handle ..."
The Trump cover-up is unfolding before our eyes,"In this weekly column ""Cross Exam,"" Elie Honig, a CNN legal analyst and former federal and state prosecutor, gives his take on the latest legal news. Post your ..."
"Donald Trump, You’re No Bill Clinton","One problem for President Donald Trump, The New York Times said a couple months ago, is that he is not enough like President Bill Clinton, who “faced ..."
Donald Trump was elected to break the elite. Of course they want to impeach him,"Scott Jennings, a CNN contributor, is a former special assistant to President George W. Bush and a former campaign adviser to Sen. Mitch McConnell. He is a ..."
President Donald Trump Tweetstorm — Christmas Day Edition [Updated],So far it's a fairly quiet Christmas morning on the Twitter front for President Donald Trump.
Donald Trump's grand Russia conspiracy just fell apart,"President Donald Trump spent the better part of the last several years insisting that the so-called ""deep state"" had engaged in a long-running, coordinated effort ..."
Battle over Trump's impeachment continues past Christmas,"A week since the impeachment vote occurred, there is no sign of a break in the Christmas impasse over how and when Trump's impeachment trial will transpire."
Is Donald Trump a traitor? | Letters To Editor | smdailyjournal.com,"Editor,. 1). Why did President Donald Trump and Vladimir Putin hold a closed-door meeting at Helsinki in which Trump claimed that he believed Putin over the ..."
A Gangster in the White House,The president tweeted the name of the presumed whistle-blower in the Ukraine scandal—demonstrating that he is unrepentant and determined to break the law ...
"Yes, President Trump has been impeached",It's been a long week. The House voted to approve a $1.4 trillion spending deal. Then it voted to impeach President Trump. Then it passed a new North ...
Christian magazine editor quits in row over Trump's evangelical support,Evangelical support for US President Donald Trump is back in the spotlight after the resignation of a leading journalist for Christian Post magazine. Journalist ...
President Trump at Turning Point USA's Student Action Summit,"President Trump made remarks at Turning Point USA's Student Action Summit 2019 in West Palm Beach, Florida."
Trump Campaign Deploying Phone Location-Tracking Technology,President Donald Trump's reelection effort has retained the services of a technology company that specializes in the mass collection of smartphone location data ...
It's Donald Trump vs. George Washington,Who's a better president: The first one or the current one?
Analysis: Trump is gaining ground heading into 2020,A new CNN/SSRS poll finds that former Vice President Joe Biden leads President Donald Trump 49% to 44% in a potential general election matchup.
Trump's week: from 'ordained by God' to dethroned by a judge,"Sign up to get our new weekly column as a newsletter. We're looking back at the strongest, smartest opinion takes of the week from CNN and other outlets."
"Donald Trump: supreme court to rule on release of bank, tax and finance records","Congress and prosecutors have sought Trump's tax returns, with court likely to issue a ruling in June during election campaign."
How America went from Barack Obama to Donald Trump in one head-spinning political decade,"Obama's America and Trump's America feel like separate nations, but they are bound by Newton's law: For every action, an equal and opposite reaction."
The Trump 2020 impact report: 10 ways the president has changed America,"As we enter the fourth year of the Trump presidency, here are some of the ways the president has left a deep, and often dangerous, mark on American life."
The 33 most outlandish lines from Donald Trump's news conference with Justin Trudeau,"On Tuesday, as part of NATO meetings in London, President Donald Trump sat down with Canadian Prime Minister Justin Trudeau to chat."
Remarks by President Trump at the Israeli American Council National Summit 2019,"The Diplomat Beach Resort Hollywood Hollywood, Florida (December 7, 2019) 8:45 P.M. EST THE PRESIDENT: Well, thank you very much. And thank you to ..."
Trump Pays $2 Million to 8 Charities for Misuse of Foundation,President Trump has paid $2 million to eight charities as part of a settlement in which the president admitted he misused funds raised by the Donald J. Trump ...
"Faith, but fury too, for Donald Trump at home",The US president arrives this week from a split nation amid signs of a Democratic revival.
The Military’s Illusions About Donald Trump,Peter Bergen's “Trump and His Generals” explains how so many members of the armed forces could work for a president who lacks all of the virtues they ...
Space Force: Trump officially launches new US military service,"President Donald Trump has officially funded a Pentagon force focused on warfare in space - the US Space Force. The new military *service*, the first in more than ..."
Why Donald Trump will survive impeachment,"Republicans will protect Trump at all costs, no matter what malfeasance comes to light during the impeachment process."
'Dotage of a dotard': North Korea renews attack on Donald Trump,It is the first time in over a year North Korea has been openly critical of the US president.
President Donald Trump impeached | Trump,The US House of Representatives has voted to impeach President Donald Trump.
The Trump administration is hiding something,"Elie Honig writes with the release of an email from Michael Duffey, a Trump appointee who served in the Office of Management and Budget, about the ..."
"Donald Trump Jr. Went to Mongolia, Got Special Treatment From the Government and Killed an Endangered Sheep","During a summer 2019 hunting trip, Donald Trump Jr. killed a rare argali sheep. The Mongolian government issued him a hunting permit retroactively and he ..."
Trump plots his defense following the historic rebuke he hopes to foil,Washington (CNN) Historic? Yes. Rebuke? Not so much. The House Judiciary Committee's vote Friday passing articles of impeachment against President ...
Trump impeachment: White House withheld Ukraine aid just after Zelensky call,"The White House sought to freeze aid to Ukraine just 91 minutes after President Trump spoke to President Volodymyr Zelensky by phone in July, ..."
Trump target Lisa Page blasts his 'orgasm' mockery of her,An ex-FBI lawyer has broken her silence after being ridiculed by Donald Trump amid his claims of a so-called deep state plot to undermine his presidency.
‘A Very Sad Time for This Country’: Readers React to Trump’s Impeachment,"After the House voted to impeach President Trump, readers across the United States shared their hopes and fears for the country's future."
Donald Trump's 'they're after you' tweet says it all: Goodwin,"On its face, a tweet President Trump sent last week is fairly benign. It doesn't mock anyone, isn't personally nasty and hasn't caused any hair-on-fire controversy."
How Donald Trump is stoking anti-Semitism while claiming to fight it,At the root of Trump's new executive order is a twist on centuries-old anti-Semitic tropes.
I Might Still Be Married if Trump Wasn't President,"Her husband's steady shift to the political right during their 24-year marriage was a source of frustration and embarrassment for liberal Jennifer Merrill, but it ..."
Nancy Pelosi just wrote Donald Trump's name in the history books,Don't miss what happened in Washington on Thursday morning: House Speaker Nancy Pelosi virtually guaranteed that President Donald Trump will be only the ...
Joint Statement from President Donald J. Trump and President Mario Abdo Benitez,"Today, President Donald J. Trump and President Mario Abdo Benitez of Paraguay committed to deepening the partnership between their two countries. The two."
Trump still uses his personal cell phone despite warnings and increased call scrutiny,"Washington (CNN) President Donald Trump has continued to use his personal cell phone to make calls, despite repeated warnings from his staff that the ..."
"Trump will not participate in impeachment hearing, White House says","The White House has said US President Donald Trump and his lawyers will not attend an impeachment hearing on Wednesday, citing a lack of ""fairness""."
Trump spent 1 of every 5 days in 2019 at a golf club,The President has spent at least 252 days at a Trump golf club and 333 days at a Trump property since taking office.
Best Stories Of The Decade: “How Donald Trump Shifted Kids-Cancer Charity Money Into His Business”,"We're republishing our finest work from the past decade. Here, a masterpiece of reporting that systemically demonstrates how Eric Trump, at the direction of his ..."
Donald Trump Is a Category 5 Political Disaster,"Instead of amplifying his dangerous rhetoric, the mainstream media should be covering the real victims of his rule."
Trump impeachment inquiry: The case for and against,"Experts are debating what the Constitution says about impeachment, in light of the inquiry into President Trump."
Mark Cuban says President Trump calls him to ask about the stock market,Mark Cuban tells comedian Kevin Hart that President Donald Trump recently called him to ask for the billionaire's insight into the state of the stock market. Cuban ...
"Trump to Sign Phase One of Trade Deal With China, Travel to Beijing",President Donald Trump announced on Tuesday that he will sign phase one of a trade deal with China next month and travel to Beijing for additional trade ...
Donald Trump told the 'lie of the year',"Every year, the fact-checking *service* PolitiFact picks the biggest whopper told by a politician. This isn't the standard-issue deception or misleading statement; ..."
83 not-very-flattering things foreign officials have said about Trump,"From the start of his candidacy and throughout his presidency, Trump has attracted foreign criticism like no other."
Is Donald Trump growing into the presidency?,"Longtime readers of Spoiler Alerts are aware of my efforts to keep track of when President Trump's staffers, subordinates and political allies talk about him like ..."
President Donald Trump impeached by U.S. House of Representatives,"WASHINGTON (WFXR/WFLA) — President Donald Trump has been impeached by the House of Representatives. The vote fell largely along party lines, with two ..."
What sets Trump apart from Nixon and Clinton,"As the House voted to impeach President Donald Trump on Wednesday, he addressed a rally in Michigan and said, ""By the way, it doesn't really feel like we're ..."
What Will It Take to Beat Donald Trump?,"Bill Clinton and Barack Obama both campaigned for, and won, the White House on the watchword “hope.” What watchword will it take for a Democrat to win this ..."
My one and only New Year's resolution: Don't let 2020 become 2016. Beat Donald Trump.,This resolution has more parts than grown Trump children profiting off his presidency. Hopefully it'll help us make a new start. One 2016 was enough.
"Donald Trump is no Abraham Lincoln, despite poll",A recent poll found that a majority of Republicans think Donald Trump is a better president than Abraham Lincoln. Fred Kaplan writes that there's no comparison ...
Trump impeachment: House committee vote postponed after marathon debate,"The US House Judiciary Committee is due to vote on two impeachment charges against President Donald Trump, a day later than expected. Democratic ..."
"Donald Trump, a Modern-Day King David?","Some avowedly pious men and women have, of late, explained their support of President Donald Trump by citing the example of King David, a sinner whom the ..."
Trump impeachment: Lisa Murkowski 'disturbed' over co-ordination,"Republican Senator Lisa Murkowski has said she is ""disturbed"" by her party's stance before President Donald Trump's impeachment trial. Mr Trump was this ..."
Trump Has Shifted $1.7 Million From Campaign Donors To His Private Business,"The Trump campaign is spending big money at the president's properties, according to a review of Federal Election Commission data. Yet the records show that ..."
Trump is not a lawyer - Ruth Bader Ginsburg,"Supreme Court Justice Ruth Bader Ginsburg has responded to Donald Trump's call for the top US court to stop impeachment. ""The president is not a lawyer,"" ..."
AP FACT CHECK: Trump and the people he forgets he knew,"WASHINGTON (AP) — When certain associates and acquaintances of President Donald Trump get into hot water, he forgets he ever knew them. Various figures ..."
See President Trump's reaction to impeachment,President Trump reacted angrily to impeachment at a Michigan rally and lashed out at Rep. Debbie Dingell (D-MI) by invoking her deceased husband.
Trump Should Be Removed from Office,"In our founding documents, Billy Graham explains that Christianity Today will help evangelical Christians interpret the news in a manner that reflects their faith."
