title,media
Donald Trump Is Not a Doctor. But He Plays One on Twitter.,"President Donald Trump has long claimed to be an expert on everything from airplanes to horse racing. Lately, he's been playing doctor, and it's giving some ..."
"President Donald J. Trump Is Taking Action to End Birth Tourism, Protect National Security, and Curb the Abuse of Public Resources","Together, we will create an immigration system to make America safer, and stronger, and greater than ever before. President Donald J. Trump. COMBATTING ..."
President Donald J. Trump's United States-Mexico-Canada Agreement Delivers a Historic Win for American Workers,"President Trump signed his historic USMCA deal, making good on his promise to deliver fairer and more reciprocal trade for the American people."
What does Trump actually believe on climate change?,"US President Donald Trump's position on climate change has been in the spotlight again, after he criticised ""prophets of doom"" at the World Economic Forum in ..."
How Trump's decision unfolded to kill a top Iranian general,President Donald Trump had been weighing the biggest risk of his presidency for days.
Trump tapes help incriminate the President at his own trial,Republicans might be blocking new testimony in the Senate trial but Democratic impeachment managers keep returning to the person who makes their case ...
President Donald J. Trump is Safeguarding the Right to Religious Freedom for Students and Organizations,President Donald J. Trump remains committed to protecting every student's constitutional right to pray in school.
One year inside Trump's monumental Facebook campaign | US news,A Guardian investigation of 218100 ads reveals how the campaign's sophisticated social media machine targets conservative voters.
Return of the Imperial Presidency? Why the Impeachment Fight Is About More Than Donald Trump,"As the Senate considers whether to remove Donald Trump from office, there's more at stake in his impeachment trial than just one man's political fate. The power ..."
Trump legal team dismisses Bolton book storm,Washington (CNN) Donald Trump's legal team will wrap up its defense of the President in a short two-hour summing-up on Tuesday after arguing that new ...
Why the Senate Should Hold Donald Trump Accountable | Time,Accountability is essential to our government system. So why isn't President Trump being held accountable?
Trump announces 'powerful' sanctions but not military retaliation after Iran missile strikes,"President Donald Trump addressed the nation following the Iranian missile strikes, de-escalates crisis."
What are the articles of impeachment against Donald Trump?,"The two articles, which charge the president with abuse of power and obstruction of Congress, were delivered to the Senate earlier in January."
Trump Broke It. He Owns It.,"The president withdrew from a flawed deal with Iran, but had no realistic alternative. With that choice comes responsibility for what ensued."
What has Donald Trump actually achieved on trade?,"Is Donald Trump anything more than, as he once put it, ""Tariff Man""? The US president uses the tool against trading partners to fight battles from ""unfair"" steel ..."
President Donald Trump Tweetstorm – The Saturday Edition,"President Donald Trump is skipping golf this Saturday, even though the Washington, DC temperatures are a warm, spring-like 64. Instead, he's turning up the ..."
Uproar and consequences mount for Trump after Soleimani killing,"The Trump administration is already in danger of losing control of the swift chain reaction and political storm unleashed by its killing of Iran's top general, Qasem ..."
Trump Davos 2020: US president's speech fact-checked,President Trump made a series of claims about his record in office - on the US economy and on the environment - during his speech to the World Economic ...
Trump shows that impeachment will not moderate him,President Donald Trump is not waiting to be acquitted of impeachable crimes to show that no one can stop him doing what he wants to do.
Donald Trump is the one witness we all need to hear from,"Dean Obeidallah wrtites that while the names of possible impeachment witnesses have been floating around, the one name that has been left out is the very ..."
Donald Trump Has Never Been More Powerful,"In matters of war, Donald Trump is now the state, writes Andrew Carleen. The lives of American *service* members are subject to his whims."
Is Donald Trump one of the smartest presidents in US history? | TheHill,"As I write this, the No. 1 book on Amazon is titled “A Very Stable Genius: Donald J. Trump's Testing of America.” It was written by two reporters from the ..."
Donald Trump's Triumph and the Case for Escalation,"A year and a half into Donald Trump's presidency, Henry Kissinger set out a theory. “I think Trump may be one of those figures in history who appears from time ..."
Bitter exchanges and incriminating evidence rock Trump's impeachment trial,Washington (CNN) Late-night rancor erupted at President Donald Trump's impeachment trial on a first day of formal arguments that previewed a divisive and ...
How is the most unpopular and divisive president on his way to a second term?,Donald Trump has been campaigning since his inauguration with a lethal blend of rollicking rallies and rigorous data-gathering.
Trump makes 90 false claims during final two weeks of 2019,President Donald Trump's final campaign rally of 2019 was not only his longest ever but his most dishonest too.
Trump warns Iran if it hits any Americans or American assets 'we have targeted 52 Iranian sites',"Donald Trump on Saturday drew what may come to be seen as the most significant red line of his presidency in a three-part tweet, vowing specific military action ..."
Schiff calls Trump 'vindictive' and says Trump's tweet was intended to intimidate,"Lead House impeachment manager Rep. Adam Schiff on Sunday called President Donald Trump ""wrathful and vindictive,"" adding that he thought a morning ..."
Why Trump's photoshopped Pelosi tweet reveals his true nature,"On Monday morning, the President of the United States retweeted this:"
Donald Trump was asked about Elon Musk. His answer was incoherent.,"For the entirety of Donald Trump's presidency, I have gone through the transcript of a good number of the speeches and interviews he has given. In doing that ..."
This 2016 map doesn't say what Donald Trump thinks it does,"During an event on school prayer on Thursday in the Oval Office, CNN's Betsy Klein spotted something interesting out on President Donald Trump's desk."
President Donald Trump Tweetstorm – The Sunday Edition,They've called an early travel and photo lid for the White House press pool. That means President Donald Trump isn't expected to go anywhere or make any ...
Trump associates who have been sent to prison or faced criminal charges,"Rep. Chris Collins, R-N.Y., the congressman who was once the first to stand up and endorse then-candidate Trump during the 2016 election, was sentenced to ..."
Trump impeachment: House sends historic case to Senate,The US House of Representatives has passed a resolution to submit articles of impeachment against President Donald Trump to the Senate for a trial.
Hear President Trump's full remarks on Iran,"President Donald Trump addressed the nation from the White House, announcing his administration will hit Iran with new sanctions in the wake of its attack on ..."
Donald Trump's deeply twisted idea of American exceptionalism,Donald Trump ran on a simple slogan: He would Make America Great Again. But what's clear from his reaction to threats from Iran in the wake of the killing of ...
Trump impeachment trial: Your questions answered,And will Trump be found guilty? Anthony Zurcher answers your questions.
Trump downplays service members' concussions: I heard they had headaches,"President Donald Trump said he does not consider potential brain injuries to be as serious as physical combat wounds, downplaying the severity of US *service* ..."
Donald Trump's autograph is a hot commodity on eBay. Just ask him,"How much is Donald Trump's autograph worth? Quite a lot, if you ask him. Before a White House signing of the partial trade deal with China, Trump bantered ..."
"Donald Trump just praised Mike Pompeo for berating an NPR reporter. Yup, really.",President Donald Trump took time -- in the midst of announcing his administration's long-awaited but likely-to-fail plan for Middle East peace -- to praise his ...
US drone strike ordered by Trump kills top Iranian commander in Baghdad,"Baghdad, Iraq (CNN) US President Donald Trump has said that he ordered a precision strike to ""terminate"" a top Iranian commander who was plotting ""imminent ..."
Donald Trump is not a good human being,"I don't feel one bit guilty about not watching the impeachment trial of Donald Trump. I followed his nomination, election and governing for the last four years and I ..."
Donald Trump Jr and Ivanka Trump among top Republican picks for 2024,"Twenty-nine percent of poll responders want president's son to be nominee in future election, while 16% support first daughter."
"Donald Trump isn’t a conservative, he’s a big-spending nationalist","As I wrote in these pages not long ago, I recently helped launch the Lincoln Project, joining a national group of Republicans and former Republicans who are ..."
Donald Trump is the most pro-Taiwan president in U.S. history,"To keep the peace, the United States must enhance its deterrence posture with China."
Let Us All Now Weep for Donald Trump,"In his Senate trial as in all else, he's a profile in persecution."
The Other Reason Republicans Won’t Cross Trump,"If President Donald Trump is booted from office, the catalyst looks certain to be the November election, not impeachment. The Senate has yet to convene an ..."
Chaos and surprises emerge as twin crises threaten Trump,Washington (CNN) The increasingly chaotic aftermath of the US strike against Iran has left President Donald Trump's team scrambling to keep up with his ...
How Trump fused his business empire to the presidency,"He has spent one out of every three days as president visiting one of his luxury resorts, hotels or golf courses. He has leveraged his powerful international ..."
Donald Trump Has One Problem,"Donald Trump faces the diciest moment of his presidency, a Senate impeachment trial, with a pair of distinct handicaps: shattered credibility and a West Wing ..."
Donald Trump Jr.’s ‘Triggered’ reads like a campaign book for 2024,"Donald Trump Jr.'s best-selling new book, “Triggered,” fails as memoir and as polemic: Its analysis is facile, its hypocrisy relentless, its self-awareness marginal."
AP Exclusive: Woman who says Trump raped her seeks his DNA,"NEW YORK (AP) — Lawyers for a woman who accuses President Donald Trump of raping her in the 1990s are asking for a DNA sample, seeking to determine ..."
Donald Trump is currently a bigger headache for Europe than Iran is,London (CNN) This week's escalation in tensions between Iran and the US has exposed an uncomfortable reality for many of America's friends in Europe.
Trump says he trusts China's Xi on coronavirus and the US has it 'totally under control',"""It's one person coming in from China. We have it under control. It's going to be just fine,"" Trump told CNBC's Joe Kernen from the World Economic Forum in ..."
Senate Republicans need to end this trial before Donald Trump confesses to anything else,"This analysis was excerpted from the January 23 edition of CNN's Meanwhile in America, the daily email about US politics for global readers. Sign up here to ..."
Donald Trump Is a Hostage to 1979,"If you're Donald Trump, it's always 1979. Your tan is lurid, last night's glitter sticks to your shoe, and, still a young man, you thrill to the promise of future divorces."
Has Donald Trump Learned on the Job as Commander in Chief?,"Editor's Note: President Trump is entering his fourth year as commander in chief, a time when many of his predecessors have learned from their early mistakes to ..."
“It’s Like a Foreign Language”: Donald Trump’s Encounter With the Constitution Did Not Go Well,"On March 1, 2017, nearly six weeks after President Trump had raised his right hand and swore to preserve, protect, and defend the Constitution of the United ..."
Happy New Year From the President of the United States,"A lot of very good people were taken down by a small group of Dirty (Filthy) Cops, politicians, government officials, and an investigation that was illegally started ..."
The scariest thing about Donald Trump's relationship with the truth,"That Donald Trump doesn't tell the truth isn't news. It's a feature, not a glitch, of his presidency and his life."
President Donald Trump: You’re doing it wrong if your ‘409K’ is up only 50%,"There's no denying that the stock market has done very well with President Donald Trump calling the shots in the White House. In fact, the S&P 500 in 2019..."
Why Donald Trump is so obsessed with Michael Bloomberg,Michael Bloomberg appears to be living rent-free in President Donald Trump's head.
Trump rolls back US water pollution controls,The new environmental rules will dismantle protections for millions of miles of waterways in the US.
Donald Trump casts California as cautionary tale,"President Trump really seems to have it in for California, which he describes as a Democratic dystopia. We fact-check his claims and California's record."
Trump campaigns with patriotism after airstrike – but election is still far off,"Killing of Suleimani will help Trump among his supporters, but it could hurt him at the ballot box after promises of 'America first'"
Trump's huge Iran gamble will have lasting impact,President Donald Trump's targeted killing of Iran's ruthless military and intelligence chief adds up to his most dangerous gamble yet with other peoples' lives and ...
Trump was impeached December 18. Why hasn't the impeachment trial begun?,More than three weeks after President Donald Trump was impeached by the House there's still no set plan for when his impeachment trial will start in the Senate.
Donald Trump's Super Bowl ad shows how he can win again,"Here's how President Donald Trump wins again this November: Voters decide they care more about the strength of the economy than they do about, well, ..."
"Bloomberg Is Taunting Trump, and Trump Is Taking the Bait","Once acquaintances as members of the wealthy Manhattan elite, Michael Bloomberg and President Trump have become bitter rivals. And a flurry of Bloomberg ..."
You Won’t Believe What Trump Said About His Middle Name,"Special correspondent Gabriel Sherman dishes on the White House's Iran scramble, Don Jr.'s electoral ambitions, and—most importantly—the latest evidence of ..."
2020 candidate profile: President Donald Trump,"Donald Trump, the 45th president of the United States, is running for reelection in 2020. Trump was first elected in 2016. His run for the White House was his ..."
Donald Trump is campaigning at a Florida church today. Is that allowed?,President Donald Trump will bring his campaign to an Apostolic megachurch in the Miami suburbs today for a rally widely seen as a response to calls for his ...
Iranian MP puts $3m bounty on President Donald Trump’s head,Lawmaker offers cash to 'anyone who kills' the US president after drone-strike assassination of top Iranian general.
'Take her out': Recording appears to capture Trump at private dinner saying he wants Ukraine ambassador fired,"President Donald Trump was apparently heard discussing firing Ukraine ambassador Marie Yovanovitch during a 2018 dinner,."
Trump’s Art of the Steal,"Sometime soon, Donald Trump, the third president in the history of the United States to be impeached, is expected to face a trial in the Senate, charged with ..."
Trump spiritual adviser says prayer asking for termination of 'all satanic pregnancies' was taken out of context,President Donald Trump's spiritual adviser Paula White defended herself on Sunday against criticism over a prayer she made earlier this month in which she ...
Trump commemorates Martin Luther King Jr. Day with memorial visit,"Washington (CNN) President Donald Trump on Monday made an unscheduled, unannounced trip to the Martin Luther King Jr. Memorial on the National Mall in ..."
Donald Trump’s Campaign Against Reality in Iowa,"He's definitely going to win Monday's GOP caucuses. But, with impeachment hearings dragging on in DC, Trump seems to want to prove something in Iowa."
20 people who Trump has personally known and then claimed he didn't - Business Insider,"Over the last few years, President Donald Trump has named many, many individuals he claims he doesn't know when they've been embroiled in controversy."
Statement from the Press Secretary Regarding the President's Coronavirus Task Force,"Today, President Donald J. Trump announced the formation of the President's Coronavirus Task Force. Members of the Task Force have been meeting on a ..."
Trump lifts restrictions on US landmine use,US President Donald Trump has lifted restrictions on the deployment of anti-personnel landmines by American forces. The decision reverses a 2014 Obama ...
Trump campaign raises $46 million amid impeachment battle in the last quarter of 2019,"Amid escalating foreign policy crises and a looming Senate impeachment trial, President Donald Trump is entering 2020 with a sizable campaign war chest ..."
‘You’re a bunch of dopes and babies’: Inside Trump’s stunning tirade against generals,The new book “A Very Stable Genius” documents how Trump lashed out at attempts by military leaders and diplomats to teach him about U.S. alliances and ...
How Donald Trump wins,Buried in the new CNN national poll is a single data point that may well be the key to how someone as unpopular as President Donald Trump can win a second ...
Donald Trump in Milwaukee: 'We must devote everything we have toward victory',The president's first visit to Wisconsin in 2020 was less than three blocks from the site of this summer's Democratic National Convention.
"Facebook ad campaign helped Donald Trump win election, claims executive","A Facebook executive has claimed the company was ""responsible"" for Donald Trump's election win in 2016."
CNN poll: 51% say Senate should remove Trump from office,"About half of Americans say the Senate should vote to convict President Donald Trump and remove him from office in the upcoming impeachment trial (51%), ..."
