title,media
"Trump condemns 'racism, bigotry and white supremacy' after weekend of mass shootings","WASHINGTON — President Donald Trump condemned “racism, bigotry and white supremacy” in a televised address to the nation Monday after a devastating ..."
Trump’s ‘chopper talk’ puts media on the defensive,It was another bravura performance of “Chopper Talk.” The latest iteration of President Donald Trump's signature news conferences in front of a thwapping ...
Donald Trump says he is 'the chosen one' to take on China – video,The US president said his life would be easier if he had not mounted a trade war with China.
How Joe Walsh could make some real trouble for Donald Trump,Let's start here: Joe Walsh isn't beating Donald Trump in the 2020 Republican primary.
"Watch what Donald Trump doesn't do, not what he says",Donald Trump isn't keeping promises on the budget and failing on infrastructure and gun violence. But where he's truly MIA is climate change: Our view.
Trump Has Shown the System Doesn't Work,"Whatever is wrong with Donald Trump is getting worse. A week ago, it seemed noteworthy that he was canceling a long-planned state visit because an allied ..."
"Chris Cuomo’s ‘nuts,’ Curt Schilling’s a ‘patriot’ and more from Trump's day on Twitter","WASHINGTON – President Donald Trump has had a busy day — on Twitter. While the president is on vacation at his golf club in Bedminster, New Jersey, ..."
President Donald Trump Tweetstorm – The Saturday Edition,President Donald Trump praises his friends and punishes his foes during his weekend Twitter musings.
"Sorry, Donald Trump, nuking a hurricane won't work","As summer turns to fall and the East Coast prepares for the heart of hurricane season, it's nice to know that President Donald Trump has a plan for how to ..."
Donald Trump Has Worn Us All Out,"Donald Trump's presidency has baffled me, enraged me and above all saddened me, because I'm a stubborn believer in America's promise, which he mocks ..."
Not the Messiah: Trump insists 'chosen one' China trade war remark was a joke,Donald Trump has twice insisted he was just joking when he claimed to be “the chosen one” to take on China over trade.
Trump's money ties to NFL owners go much deeper than Dolphins' Stephen Ross,"President Donald Trump's financial connections to the NFL go well beyond Stephen Ross, the Miami Dolphins owner who faced backlash for hosting a ..."
'A brutal dinner': celebrities talk about meeting Donald Trump,Woody Harrelson is the latest person to share his embarrassing story of meeting the reality TV star before he became president.
"'We have to have meaningful background checks' Trump says, but NRA's 'strong views' must be 'respected'","President Donald Trump said Friday that “meaningful background checks"" for gun purchases can pass Congress but said the NRA's ""strong views"" must be ..."
"Donald Trump Jr., in Indonesia, Defends Family’s Global Business","On a trip to promote Trump-branded resorts, the president's son said his father “wouldn't make decisions on a country based on a real estate deal.”"
"Trump: Mental illness and hatred pull the trigger, not the gun","During an address to the nation, President Donald Trump calls for a bipartisan action to stop mass shootings, including ""red flag laws"" and stopping the ..."
"Trump urges barring Omar and Tlaib, and Israel agrees",WASHINGTON — President Donald Trump acknowledged Thursday that he had spoken with Israeli officials about the planned visit of Reps. Ilhan Omar and ...
Donald Trump has emasculated the American farmer,Our Great Patriotic Farmers cannot handle much more of Donald Trump's love.
"'I hereby order': Trump mocked for highly formal, meaningless decree","Trump's demand that US companies boycott China, which he doesn't have the power to enforce, inspired responses on Twitter."
Donald Trump Is Not a Sinister Genius,"His race-baiting is impulsive and unpopular, not a brilliant strategy to win white votes."
I dumped Donald Trump to save the liberal world order,My uncle Anthony Defeo survived the D-Day invasion mostly by luck. His Higgins boat landed on a Normandy beach near a decoy minefield and members of his ...
Donald Trump took a sarcastic swipe at Seth Moulton on his way out of the race,"The Dow Jones Industrial Average fell more than 620 points Friday, following the news that China would impose retaliatory tariffs on $75 billion worth of ..."
Donald Trump's latest conspiracy theory target? Fox News.,"Before he boarded Air Force One to fly back to Washington on Sunday afternoon, President Donald Trump was asked about a recent Fox News poll that showed ..."
Violence in the name of Trump | US news,"Since Trump embarked on his campaign for the US presidency in June 2015, dozens of attacks or threats involving his supporters have been reported. Here, the ..."
"No, Trump Is Not Losing ‘3 To 5 Billion’ Dollars From Presidency","At a rally on Tuesday, Donald Trump claimed that being president is “probably costing me from 3 to 5 billion” dollars. That's absurd. Trump is not losing $3 billion ..."
NAACP | NAACP Urges US Congress to Impeach President Donald Trump,"The delegates to the NAACP National Annual Convention voted unanimously on July 22, 2019, to support an emergency resolution calling for impeachment ..."
Fact check: Former Michigan congressman sheds light on Trump's claim to be Michigan's 'Man of the Year',"At a campaign rally in New Hampshire on Thursday, President Donald Trump returned to a claim he has been making since the final days of the 2016 campaign."
Donald Trump: the tool | Opinion | thetandd.com,"Who might feel that way? Trump's ego vs. Earth. Vladimir Putin, having helped install Trump at president, is categorically enjoying the fruits of those labors, with ..."
Trump Assails Critics Over His G-7 Performance,President Donald Trump is fuming over mainstream U.S. news coverage of his attendance at the G-7 in France and defending his preference to host the leaders' ...
Trump defends ICE raid strategy,"President Donald Trump on Friday defended recent, large-scale raids by Immigration and Customs Enforcement officials and the way the agency dealt with ..."
What is Section 230 and why does Donald Trump want to change it?,"Section 230 is one of the pieces of legislation that allowed today's internet—and Facebook, Twitter, and YouTube—to develop. Now, it's being accused of ..."
‘Take the land’: President Trump wants a border wall. He wants it black. And he wants it by Election Day.,President Trump is so eager to complete hundreds of miles of border fence ahead of the 2020 presidential election that he has directed aides to fast-track ...
Greenland row escalates as Trump attacks Danish prime minister – as it happened,President said he cancelled trip to Denmark because Mette Frederiksen criticized his attempt to buy Greenland.
"Donald Trump Hits “Racist” Hollywood Again Over ‘The Hunt,’ Tinseltown Calls “Bullsh*t”","Donald Trump is on the warpath against “racist” and “dangerous” Hollywood again today, but Tinseltown thinks this is just the latest straw dog in the incumbent's ..."
Trump says he’s ‘watching Google very closely’ after meeting with CEO,"President Trump again took aim at Google in a series of tweets on Tuesday morning, claiming there was an anti-conservative bias at the search giant while also ..."
Trump Doesn't Really Love America,"The president says he loves America, but he has shattered it in two."
Trump’s Phone Calls With Wayne LaPierre Reveal NRA’s Influence,"Three days after a pair of mass shootings in Ohio and Texas that left 31 people dead, President Donald Trump was preoccupied with visions of a Rose Garden ..."
Trump and racism: What do the data say?,The Brookings Cafeteria podcast last week discussed the role President Trump's racist rhetoric has played in encouraging violence in America. Predictably ...
Trump team defends 2020 campaign manager's compensation,President Donald Trump's campaign is disputing allegations that campaign chairman Brad Parscale is profiting from his position on Trump's 2020 reelection ...
The Rank Hypocrisy of Trump’s Ebola Tweets,"Five years ago, the doctor Kent Brantly was evacuated back to the U.S. after being infected with Ebola—against the wishes of the man who is now president."
Trump cuts off one of his closest friends,"Tom Barrack and Donald Trump have been friends and confidants for more than three decades — the two men are so close, for instance, that Barrack comforted ..."
Trump Clarification Syndrome,"In December, 2003, the columnist Charles Krauthammer made a brief return to his first career, as a psychiatrist. Writing in the Washington Post, he said, “It has ..."
