title,media
"President Trump's medical exam was unscheduled, source said","President Donald Trump underwent a ""quick exam and labs"" as part of his annual physical exam on Saturday, out of anticipation of a ""very busy 2020,"" the White ..."
Hong Kong protests: Trump signs Human Rights and Democracy Act into law,US President Donald Trump has signed into law a bill that supports pro-democracy protesters in Hong Kong. The Human Rights and Democracy Act mandates ...
President Donald Trump visiting Texas to tour Apple facilities,"President Donald Trump will head to Austin Wednesday to accompany Apple CEO Tim Cook on a tour of company facilities, a White House official confirmed to ..."
"Trump's audacious, reelection-focused impeachment defense","Washington (CNN) Donald Trump has solved his problem over his weak impeachment defense, fusing it with an audacious reelection pitch that makes a virtue ..."
New impeachment disclosures lay bare Trump's power game,"President Donald Trump seems to sense a chance to leverage expansive, uncheckable power everywhere he looks."
He Invited Donald Trump Jr. to Campus. Now He’s Facing Impeachment.,The student body president of the University of Florida is under fire for using student fees to host one of President Trump's sons.
Rick Perry tells Donald Trump: 'You really are the chosen one',"Donald Trump met with ridicule when in August he claimed to be “the chosen one”, his apparently messianic self-confidence clashing with a press corps ..."
Donald Trump has dragged America's global reputation to an all-time low,"His disdain for democracy, adulation for autocrats and contempt for rules-based order poses a unique peril. Ditching Trump would be a gift to the world."
Trump plugs son's book while accusing Bidens of self-dealing,WASHINGTON (AP) — President Donald Trump has accused former Vice President Joe Biden of major ethical lapses and railed against Biden's son for ...
California fires: Trump threatens to pull federal aid,"US President Donald Trump has threatened to cut federal funding for the wildfires sweeping California, in a Twitter spat with the state's governor. Nearly 100,000 ..."
Why Tim Cook made friends with Donald Trump,"Apple CEO Tim Cook and President Donald Trump will tour the Austin, Texas plant where Apple's new Mac Pro is being manufactured in a photo op to promote ..."
'I don't know him': The many times Donald Trump's acquaintances suddenly became strangers,Trump often distances himself from negative headlines or other criticism by claiming he doesn't know his critics – even when evidence shows otherwise.
Inside the last 5 days of Donald Trump's chaotic presidency,"(CNN) C-H-A-O-S. That's been the watchword of Donald Trump's presidency -- a roiling, sprawling circus of *content* and controversy that never slows down and ..."
"R.N.C. Spent Nearly $100,000 on Copies of Donald Trump Jr.’s Book","When Donald Trump Jr.'s new book “Triggered” appeared at the top of the New York Times best-seller list this month, a debate erupted over how and why it had ..."
The inside story of Trump's alleged bribery of Ukraine,Public testimony in the impeachment hearings has painted a vivid picture of a president fixated on one thing: his own political gain over the fortunes of an ally.
How well does Trump know $1 million donors like Gordon Sondland? Some now work for him,"Gordon Sondland was among a few dozen donors who gave $1 million or more to Trump's inauguration, a group that included sports team owners and ..."
Trump wages coast-to-coast legal battle to keep tax returns hidden,President Donald Trump is waging a series of legal battles to keep his tax returns private. Those court fights are ramping up.
Donald Trump's very historic and very bad week,President Donald Trump's week was filled with equal parts history and bad news.
"Donald Trump, corruption fighter? Plenty to investigate very close to home. His home.",Where would Trump begin if he truly cared about unethical behavior and children profiting off their famous fathers? His own sons. Not Hunter Biden.
What happened to Trump's promise on gun control?,US President Donald Trump said after recent mass shootings that he wanted the country to have stricter gun laws. Now the issue has gone quiet. Here is what ...
The GOP Has Three Defenses of Donald Trump. Only One Really Works.,There was an oddly incongruous quality to the start of the public impeachment hearings of President Donald Trump this week. The event was treated by the ...
Are Trump’s Critics Demonically Possessed?,"It isn't enough for Franklin Graham and Eric Metaxas, two prominent figures within the American evangelical movement, to lavish praise on President Donald ..."
Fact check: Trump lies about CNN at Mississippi rally,"Washington (CNN) President Donald Trump stood before thousands of supporters in Mississippi on Friday night, squinted and pointed, and told them he was ..."
The Trump brothers’ claims that they no longer profit from foreign deals,"Four Pinocchios for one, Four Pinocchios for the other."
Trump's impeachment choice: Defend or deflect,"President Donald Trump has decried the impeachment inquiry as a hoax and a scam run by Democratic ""maniacs,"" but he now faces a critical choice: whether to ..."
Here’s Why Michael Bloomberg Is 17 Times Richer Than Donald Trump,"Michael Bloomberg, the newest entrant to the Democratic primary, is worth $53 billion."
Opinion: Donald Trump is no accident,"The US president is often called a ""populist,"" but Alexander Görlach writes Trump's election was a reaction to the populist who occupied the White House before ..."
President Donald Trump Tweetstorm – The Sunday Edition,"Where is the Fake Whistleblower? — Donald J. Trump (@realDonaldTrump) November 17, 2019. Republicans & others must remember, the Ukrainian President ..."
Remarks by President Trump and President Erdoğan of Turkey in Joint Press Conference,"East Room 4:06 P.M. EST PRESIDENT TRUMP: Thank you very much, everybody. Please. I want to begin by welcoming the First Lady with us, today, and the ..."
Trump says envoy Marie Yovanovitch refused to hang his photo,"President Donald Trump has pilloried an envoy who testified in the impeachment inquiry, claiming she refused to hang his photo in the US embassy in Ukraine."
US President Donald Trump no longer supports vape ban,The e-cigarette industry is worth billions globally. But sales have dropped in the U-S after a series of vaping-related illnesses and deaths. President Donald ...
Trump signs animal cruelty act into law,"President Donald Trump signed a bill that makes animal cruelty a federal felony on Monday, saying the measure would help us be ""more responsible and ..."
Politifact: Donald Trump Says Impeachment is a Coup,"Amid the pressure of a House impeachment inquiry, President Donald Trump has continued to stoke the idea that he's the victim of a coup — shorthand for..."
The mystery of President Trump's unannounced hospital visit,"President Donald Trump's unannounced visit to Walter Reed National Military Medical Center last weekend spurred speculation about his health from the public, ..."
"Trump denies heart attack, praises his 'gorgeous chest' at Florida rally","President Donald Trump denied heart problems as he praises his ""gorgeous chest"" at ""homecoming"" rally in Sunrise, Florida, on Tuesday night."
Donald Trump reverses plans for flavoured e-cigarette ban,"President Donald Trump has reversed plans to ban flavoured e-cigarettes amid a national youth vaping crisis, US media report. He announced plans for a ban in ..."
Trump's magic is evaporating on the campaign trail,Dean Obeidallah writes that after two high-profile Republican gubernatorial loses in deep red states -- Kentucky and Louisiana -- it's worth asking if Trump rallies ...
"The impeachment of Donald Trump, explained",The story of President Donald Trump and his impeachment reached its end on February 5: The Senate voted to acquit him. Senators voted 52-48 to acquit the ...
I've been staring at Donald Trump's notes for an hour and I still don't know what to make of them,"I can't stop staring at this photo of Trump's notes. “Tell Zellinsky to do the right thing,” his notes read. (There are many accepted spellings of the last name of ..."
Donald Trump loves Louisiana; many Louisiana leaders love him back,WASHINGTON — “I love the state. I love the people. I love the whole thing.”
"Donald Trump's political success, explained — and predicted","Journalists discussing the upcoming presidential race on a recent broadcast of Iowa Public Television's ""Iowa Press"" speculated about the increasing ..."
What really 'triggered' Donald Trump Jr.,"Donald Trump Jr. has already copped to being a troll worthy of his name. In his new book, published Tuesday, he offers proof that he is also a huckster who goes ..."
Columnist Bill Newman: DONALD J. TRUMP'S LETTER TO ME !!!!,"First, many thanks to the postal *service* employees who daily deliver our mail at home. That said, I must make clear to them and you that a recent piece of mail ..."
Trump Was Always a Joke in New York,"In the 1980s, when life in New York City was an endless struggle to die of natural causes, Donald Trump thought he was on top of the world. It took the ..."
Donald Trump on impeachment: 'I want a trial' – video,"Donald Trump told Fox & Friends he wants to go on trial, which means he would like to be impeached. The president complained that Republicans couldn't call ..."
Donald Trump Jr. Airs Family Grievances (One Book at a Time),"WASHINGTON — On the eve of the first public hearing in the Democratic-led impeachment against President Trump, his eldest son was standing in the lobby of ..."
"Appeals court hands Trump another loss, saying Congress can seek his tax returns",Washington (CNN) An appeals court has denied for the second time President Donald Trump's attempt to stop an accounting firm from turning over his financial ...
Joint Statement by President of the United States Donald J. Trump and Prime Minister Boyko Borissov of Bulgaria,"We, the President of the United States and the Prime Minister of Bulgaria, reaffirm the strong friendship and alliance between our two countries. As frien."
A list of people Donald Trump has called 'Never Trumpers' who aren't Never Trumpers,"Over the weekend, President Donald Trump sent this tweet:"
Bill Taylor is Donald Trump's impeachment nightmare,Bill Taylor was everything Democrats hoped he would be. And everything Republicans feared he might be.
Trump speaks to press for first time since hospital visit,President Donald Trump addresses his health with the media after making a trip to Walter Reed Hospital.
Who Will Betray Trump? - POLITICO Magazine,Donald Trump knows there are potential traitors in his midst. His presidency could depend on keeping them at bay.
University of Florida student president is being impeached over a Donald Trump Jr. speech,"In a reflection of the federal government in miniature, the student body president of the University of Florida is facing impeachment for allegedly abusing his ..."
Trump grants clemency to troops in three controversial war crimes cases,POTUS intervenes in the cases of two Army officers and a Navy SEAL.
Here Is Why Donald Trump Is Moving To Florida,A great many people in the tax and estate-planning community are speculating as to why Donald Trump may be moving to Florida.
Trump soaks in Deep South cheers at college football matchup,"A 'Baby Trump' protest balloon was knifed Saturday by someone unhappy with its appearance during President Donald Trump's trip to Alabama, organizers ..."
Donald Trump tells Kim Jong Un: 'Get the deal done',"In a tweet, US President Trump seeks re-engagement amid stalled denuclearisation negotiations with Pyongyang."
Trump contradicts testimony -- and himself -- by claiming he never directed Giuliani on Ukraine,"President Donald Trump has now denied that he directed his personal lawyer Rudy Giuliani to go to Ukraine and seek out investigations on his behalf, ..."
Trump Isn’t a Climate Denier. He’s Worse.,The president is withdrawing the U.S. from the Paris Agreement on climate change because he just can't quit carbon.
Donald Trump Jr. on The View: Defends tweeting article with whistleblower's alleged identity,"President Donald Trump's son, Donald Trump Jr., appeared on ABC's The View on Thursday."
Why the President's Twitter typos matter,"Spelling mistakes on social media are not uncommon, but President Donald Trump makes a lot more Twitter typos than most others in the political spotlight."
Rick Perry says Trump sent by God as the 'chosen one',"Energy Secretary Rick Perry says President Donald Trump was sent by God as the ""chosen one"" to be the President of the United States."
Donald Trump Jr. shows other side in promoting book — then sparks firestorm on Twitter,President Donald Trump's son signed copies of his new book in Palm Beach Gardens on Friday. Trump Jr. inserted himself in the middle of a firestorm this week ...
Parallel Lives of Donald Trump,"Harry S. Truman kept a set of Plutarch's writings at hand in the White House. He said that in Plutarch's “Parallel Lives,” he could find everything worth knowing ..."
Trump says Beto O'Rourke 'quit like a dog',US President Donald Trump has ridiculed Beto O'Rourke just hours after the Democratic presidential hopeful ended his campaign. The president used a ...
Anonymous 'insider' rails against Trump administration in new book – as it happened,Washington Post obtains book that compares president to 'elderly uncle running pantsless across the courtyard'
"Book by ‘Anonymous’ describes Trump as cruel, inept and a danger to the nation",The unidentified author claims that senior Trump administration officials considered resigning en masse last year in a “midnight self-massacre” to sound a public ...
Trump and his foundation were just forced to admit their fraud. Now the IRS needs to act.,"Last week, Justice Saliann Scarpulla of the New York Supreme Court ordered President Donald Trump to pay $2 million in restitution to charity after admitting to ..."
"In private speech, Bolton suggests some of Trump's foreign policy decisions are guided by personal interest",Former national security adviser John Bolton suggested that President Trump's approach to U.S. policy on Turkey is motivated by personal or financial interests.
