title,media
Elizabeth Warren Calls Trump a White Supremacist,"COUNCIL BLUFFS, Iowa — Senator Elizabeth Warren of Massachusetts said on Wednesday night that she believed President Trump was a white supremacist, ..."
Native American critics still wary of Warren despite apology tour,"As Sen. Elizabeth Warren has surged in the 2020 polls, she has made more aggressive moves to quash the lingering controversy around her past claims of ..."
How Elizabeth Warren plans to reboot the farm economy,"Sen. Elizabeth Warren (D-Mass.) on Wednesday unveiled a sweeping overhaul of farm policy, building on her goal of leveling the playing field between farmers ..."
Elizabeth Warren is the real economic threat,What her plan to eliminate student debt doesn't tell you is that it will put that fiscal burden on the taxpayers.
Elizabeth Warren is gaining ground. But her path to the nomination is harder than you think.,Elizabeth Warren has become the flavor du jour in the Democratic presidential race on the back of two strong debate performances. But her polling numbers ...
"Elizabeth Warren, met with the largest Soapbox crowd so far, touts her 2-cent ultra-millionaires tax","The senator from Massachusetts was met with the biggest crowd of the Des Moines Register Political Soapbox, with numbers easily in the thousands."
Elizabeth Warren apologizes for her claim to tribal heritage,"SIOUX CITY, Iowa — Democratic presidential candidate Elizabeth Warren offered a public apology Monday to Native Americans over her past claim to tribal ..."
Warren look-alike has supporters seeing double,Democratic Presidential candidate Elizabeth Warren found herself taking selfies with her doppelganger during a rally in Minnesota. CNN's Jeanne Moos reports.
There’s a reason Elizabeth Warren is surging,"Sen. Elizabeth Warren (D-Mass.) held a town hall in Los Angeles on Wednesday in front of a huge audience. If you saw her just a few months ago, you would ..."
"Elizabeth Warren, like Trump, had an early embrace of TV","Elizabeth Warren entered politics after honing her skills on ""Dr. Phil,"" a staple of daytime confessional TV."
2020 hopeful Sen. Elizabeth Warren to campaign in St. Paul next week,"U.S. Sen. Elizabeth Warren will bring her 2020 Democratic presidential campaign to St. Paul on Monday. A town hall is set for 6:15 p.m., Aug. 19, at the Leonard ..."
Elizabeth Warren: Trump should not 'wink and nod and smile' about white supremacy,"Washington (CNN) Democratic presidential candidate Elizabeth Warren on Sunday said President Donald Trump should not ""wink and nod and smile"" about ..."
How Elizabeth Warren won both nights of the Democratic debate,"The other candidates had to compete with her, although she wasn't onstage."
Elizabeth Warren's political evolution,"Long before Elizabeth Warren became one of the nation's leading progressive voices, she was an academic who articulated a conservative worldview on the ..."
The One Thing Elizabeth Warren Needs to Do to Win,The last four presidents all went out of their way to show they weren't in lockstep with their party's base. It's not too late for her to follow their example.
Inside Elizabeth Warren’s Charlestown campaign HQ,"Elizabeth Warrren's operation hums inside Charlestown's Acme Binding building, including a pair of cornhole boards penciled with the word “Persist” and a suit ..."
Elizabeth Warren to host Seattle town hall this weekend,"SEATTLE - Democratic presidential hopeful Elizabeth Warren is taking a break from campaigning in Iowa to visit Seattle this weekend. Warren, whose campaign ..."
Can Elizabeth Warren Pass the Blackjewel Test?,"It's absurd that Donald Trump has the trust of anyone in the working class. But if Democrats want to regain the faith of the voters they lost, they should look at their ..."
Elizabeth Warren: Here’s how we get broadband Internet to rural America,Millions still don't have access to crucial Internet services. Blame providers.
Warren Endorses Markey For Re-Election As Kennedy Explores Bid For Senate,"In a 90-second video released Monday, Sen. Warren says we need Markey in the Senate ""now more than ever."""
Elizabeth Warren Announces Plans to Help Heirs’ Property Owners,The Democratic presidential candidate cited a ProPublica investigation into black land loss in her proposal.
Elizabeth Warren’s Radical Idea,"She believes that if voters are given the opportunity to support an agenda that's both coherent and compassionate, they will take it."
Lefty media rushes to puff up Elizabeth Warren,"Want to write a puff piece about the fake Indian, Elizabeth Warren? Take a ticket! It used to be that the Boston Globe practically had a monopoly on slobbering, ..."
Elizabeth Warren to campaign in Minnesota on Monday,Democratic presidential candidate Elizabeth Warren will visit Minnesota to host a town hall on Monday...
"Elizabeth Warren comes out against Line 3 and Twin Metals, and Minnesota construction unions are not happy",U.S. Sen. Elizabeth Warren waded into a pair of controversial environmental debates in Minnesota this week by saying she opposed a copper-nickel mine ...
Elizabeth Warren is rising. But Joe Biden keeps leading on electability.,"Elizabeth Warren is enjoying another bounce in the polls after a strong performance in CNN's Democratic presidential debate last week, with back-to-back ..."
Sen. Elizabeth Warren Asks Why the Justice Department Went Easy on Big Banks,"After an article by ProPublica and American Banker examining how the DOJ softened settlements with RBS and Barclays, the presidential candidate blasts ..."
"Elizabeth Warren and Bernie Sanders on similar, competing paths","The Democratic primary offers progressive voters a choice between two heroes of the left, Sens. Bernie Sanders of Vermont and Elizabeth Warren of ..."
Natives Are Split Over Rep. Deb Haaland's Endorsement of Elizabeth Warren,The Native American congresswoman endorsed Warren despite her “Cherokee” controversy.
Warren has lots of plans. But not on health care.,"By embracing ""Medicare for All,"" Elizabeth Warren can attract progressive voters and keep the peace with Bernie Sanders."
Entrepreneurs of color are getting passed over by investors. Elizabeth Warren wants to fix that,I am one of countless qualified tech founders who have been passed over for funding because I didn't look the part. Only 3% of Silicon Valley venture funding ...
Elizabeth Warren Has a Plan to Finish What FDR Started,And it could give Democrats a fighting chance in farm country and small-town America.
Sen. Warren draws thousands to Seattle Center at weekend campaign stop,SEATTLE – Thousands packed the Seattle Center International Fountain area Sunday for Sen. Elizabeth Warren's campaign stop in Seattle on Sunday.
What's drawing Pittsburgh to Elizabeth Warren? Let her supporters explain,"One in an occasional series on Pittsburgh-area supporters of presidential candidates. When Tim Gyves was a broke 20-something in Brooklyn, saddled with ..."
Warren speaks to crowd of hundreds in Franconia,Democratic presidential candidate Elizabeth Warren campaigned Wednesday in Franconia as she continues to climb in the New Hampshire polls.
Elizabeth Warren is a hit in N.H.,"Despite some hokey Okie-ness, the crowd in Franconia loved her."
Elizabeth Warren Personal Finance Book 'All Your Worth' Review,"A few years out of college, Sarah Sparkman was struggling with debt. She pored over personal finance books, but says the advice was impractical and the tone ..."
Can Elizabeth Warren Win?,Readers discuss her appeal to youthful voters. Also: Immigrant detention; recessions; the gun lobby; choices in dying; nuclear war.
Elizabeth Warren Has Spent Her Adult Life Repeating A Lie. I Want Her To Tell The Truth.,"The presidential hopeful still has work to do, and demanding she do what's left is beyond reasonable. Rebecca Nagle. Guest Writer. 08/23/2019 09:00 AM ET."
‘It Looks Like Minnesota Is Ready For Some Change’: Elizabeth Warren Stumps In St. Paul,MINNEAPOLIS (WCCO) — Thousands of people packed a Minnesota college campus Monday evening to hear one of the top Democratic presidential ...
"Axios-NewsWhip 2020 attention tracker: Warren dodging attacks, winning praise","When negative coverage is excluded, stories about Elizabeth Warren are going farther online than coverage of any of the other 2020 Democratic presidential ..."
Why Elizabeth Warren overrode her adviser on this issue,2020 presidential candidate Sen. Elizabeth Warren (D-MA) tells CNN's David Axelrod why the selfie line is an important part of her campaign events.
"Elizabeth Warren's 2003 Book Advised Women 'Don't Have Children,' Now She's Calling For Universal Child Care","Having a child is ""the single best predictor that a woman will end up in financial collapse,"" Warren wrote in a 2003 book with her daughter."
Viral photo shows Elizabeth Warren doing 'pinky promise' with young girl | TheHill,A photo going viral online showed Massachusetts Sen. Elizabeth Warren (D) and a young girl sharing a “pinky promise” at her recent campaign rally in Arizona ...
"Campaigning in SC Elizabeth Warren says plans have bipartisan appeal, the key is talking","COLUMBIA, S.C. (WIS) - Massachusetts Senator Elizabeth Warren is portrayed as one of the most progressive Democrats in the race for the party's nomination, ..."
Warren makes $85B federally funded broadband promise,"As part of her bid for the presidency, Senator Elizabeth Warren (D-MA) has made some bold proposals to improve access to broadband in underserved areas, ..."
Elizabeth Warren Wants Wells Fargo to Explain Fees on Closed Accounts,Senator Elizabeth Warren of Massachusetts has asked Wells Fargo's interim chief executive to explain the bank's policies for charging overdraft fees on ...
Elizabeth Warren wants to change the bankruptcy code. Here's what that could mean for American workers,Democratic presidential candidate Elizabeth Warren wants to change the way bankruptcy works in America.
Elizabeth Warren calls for investigation into FTC for 'misleading' Equifax data breach victims over compensation,"""The FTC has the authority to investigate and protect the public from unfair or deceptive acts or practices, including deceptive advertising,"" Sen. Elizabeth Warren ..."
AB 5 will end shameful exploitation of gig economy workers,"Some technology companies have mistaken exploitation for innovation. Assembly Bill 5 , currently pending in the Legislature, will make sure gig economy ..."
Elizabeth Warren hammers ‘hate-for-profit’ Fox News after shootings,"When Elizabeth Warren was asked earlier this year if she'd ever attend a Fox News town hall, the Democratic presidential candidate slammed the network as a..."
"Reviving rural America requires big, structural change",I've got a plan that holds big corporations accountable and ensures our government is investing in the American people and the communities they live in.
Elizabeth Warren’s criminal justice plan involves legalizing marijuana and safe injection sites,"Marijuana Moment is a wire *service* assembled by Tom Angell, a marijuana legalization activist and journalist covering marijuana reform nationwide. The views ..."
'I am sorry for the harm I have caused': Elizabeth Warren at Native American forum – video,The Democratic presidential candidate offered a public apology on Monday to Native Americans over her past claim to tribal heritage.
Elizabeth Warren gun plan: 2020 Democratic candidate releases plan to tackle gun violence on heels of deadly mass shootings,Warren released the plan shortly before joining the majority of other Democratic candidates at the Iowa Gun Sense forum in Des Moines.
Elizabeth Warren and Bernie Sanders slam Big Tech but their campaigns spend heavily on them,"WASHINGTON – In March, when thousands of Uber and Lyft drivers in Los Angeles went on strike over low pay and lack of benefits, Democratic presidential ..."
Warren works to overcome hurdles with black voters in S.C.,"Sanders, Buttigieg also try to broaden appeal among black Democrats in Southern states."
A voter who could be key to Elizabeth Warren's 2020 hopes? Justice Brett Kavanaugh,"Elizabeth Warren's political origin story is inextricably tied to the Consumer Financial Protection Bureau, a regulatory agency the presidential contender ..."
"The Rock Was Spotted Reading Elizabeth Warren's Book on ""Ballers""","In the fifth season premiere of his HBO series, Dwayne ""The Rock"" Johnson can be seen reading senator and ""Ballers"" superfan Elizabeth Warren's book."
Elizabeth Warren ripped again over tweet criticizing cops,"Police officers are slamming U.S. Sen. Elizabeth Warren for ""political pandering"" they say could get cops and citizens ""hurt and killed"" in the second round of ..."
Elizabeth Warren stakes spot as candidate who 'has a plan for that' during stop in Council Bluffs,COUNCIL BLUFFS — Massachusetts Sen. Elizabeth Warren is staking her spot in the Democratic presidential primary as the candidate who “has a plan for that.”.
Elizabeth Warren will campaign in Aiken on Saturday,Democratic candidate Elizabeth Warren will make her first Augusta-area stop Saturday in her campaign for president. Warren is holding a town hall meeting at ...
Elizabeth Warren Twitter knock on cops angers police chiefs,Massachusetts police chiefs are blasting U.S. Sen. Elizabeth Warren for the second time in a year over “reckless” comments about law enforcement in what they ...
2020 race pulls Elizabeth Warren away from Senate Banking Committee,WASHINGTON — It's a scene everyone braces for on the Senate Banking Committee. An executive or Trump-appointed regulator sits in a witness chair ...
Howie Carr: Elizabeth Warren has hit her ceiling,"The fake Indian's popularity seems to have a ceiling – a glass ceiling, she no doubt believes, on account of her gender. But my contention is that she is actually ..."
Warren must end vile rhetoric,Sen. Warren's rantings against law enforcement are dangerous.
Politics Podcast: What’s Driving Elizabeth Warren’s Comeback?,"Sen. Elizabeth Warren overtook Sen. Bernie Sanders to claim second place in the Real Clear Politics average of national primary polls, a position she's had for ..."
Elizabeth Warren visits Southwest Iowa,The metro area returns to the spotlight today as a presidential candidate makes a stop in Southwest Iowa.
Man arrested at Elizabeth Warren event after tussling with MAGA protesters,"TEMPE, Arizona – A man was arrested by police Thursday night at an event for Sen. Elizabeth Warren, D-Mass., when he refused to leave after arguing with ..."
Sen. Elizabeth Warren stopping in SC on Saturday,2020 Presidential Candidate Elizabeth Warren will be making a stop in South Carolina this month. The Democratic Massachusetts senator will be attending a ...
Interview With a Doppelgänger: Elizabeth Warren's Lookalike,"The last week has been a whirlwind for Stephanie Oyen. It was the last day of the Edina resident's nonprofit job on Monday, and as she was saying goodbye to ..."
Meet the hedge fund manager rooting for Elizabeth Warren in 2020,New York (CNN Business) Hedge fund manager Kyle Bass is no fan of Elizabeth Warren's populist platform. He calls her proposed wealth tax unconstitutional.
"Elizabeth Warren to campaign in NH on Labor Day, then return Sept. 7 for NHDP convention","Bolstered by a new poll showing her in a three-way tie nationally for the top spot among Democratic presidential contenders, Sen. Elizabeth Warren will make a ..."
Watch Elizabeth Warren's full speech at the Des Moines Register Political Soapbox,"Democrat Elizabeth Warren, a U.S. senator from Massachusetts, spoke Aug. 10, 2019, at the Des Moines Register Political Soapbox at the Iowa State Fair."
