title,media
Bernie Sanders' 2020 campaign unveils tech tool to increase its voter database,Bernie Sanders on Saturday unveiled a tech tool intended to increase his 2020 campaign's voter database and give him an edge over the Democratic primary ...
Is Bernie Sanders likable enough to become president?,"For many, the Vermont senator's gruff manner is evidence of his authenticity. But some in the party feel he hasn't been subjected to the same personality-based ..."
Bernie Sanders in 1970s Senate race called millionaire senators 'immoral',"Bernie Sanders harshly criticized the wealth of US senators during his first campaign for office in 1971, calling it ""immoral"" that half the members of the Senate ..."
"Sanders gets tough reception at minority women’s event, signaling challenges ahead","HOUSTON — The groans erupted halfway through Bernie Sanders's appearance Wednesday at a presidential candidates' forum sponsored by She the People, ..."
How Sanders left political wilderness to become leader of Democratic pack,The senator has effectively not stopped campaigning since 2015 as the political landscape has shifted – but some are wondering if he can grow his 2020 ...
Are political handicappers giving Bernie Sanders a break?,"If Bernie Sanders is a front-runner for the 2020 Democratic presidential nomination, why is he getting a pass for underperforming in key areas?"
"How Bernie Sanders, The Socialist Senator, Amassed A $2.5 Million Fortune","Bernie Sanders may be a fierce critic of the wealthy, but he's multimillionaire from his hit books, real estate, government pensions and investments."
Bernie Sanders draws mayoral pension while running for president — his campaign co-chair Rep. Ro Khanna once blasted such 'double-dipping',"Sen. Bernie Sanders, the Vermont independent who is seeking the Democratic presidential nomination, for years has drawn a pension for having once been the ..."
Sanders: Even 'terrible people' have the right to vote,"Democratic party presidential hopeful Sen. Bernie Sanders explains during a CNN town hall why he believes people who have committed terrible crimes, ..."
Fox News Can’t Stop Talking About Bernie Sanders,"Fox News loves talking about Bernie Sanders. Every week since the Vermont senator launched his 2020 campaign, Fox News has outstripped MSNBC and ..."
AIPAC Targets Bernie Sanders in Facebook Ads Focused on Key Democratic Primary States,"Bernie Sanders is the target of an ad campaign on Facebook paid for by the American Israel Public Affairs Committee, the pro-Israel lobbying group."
Bernie Sanders v the Democratic establishment: what the battle is really about,Sanders is sparking a debate within the Democratic party about whether courting big dollars is the only way to stay competitive. Bernie Sanders speaks during a ...
Here's How Bernie Sanders Earned Nearly $5 Million In The Past 10 Years,"Bernie Sanders has had a good decade. Since 2009, the socialist senator has pulled in nearly $5 million in income, according to a Forbes analysis of 10 years ..."
Bernie Sanders unveils trade platform challenging Trump's China policy,"Sanders' platform is a jab at President Donald Trump, who pledged to overhaul U.S. trade deals but has has struggled to fully follow through on his promise."
New Bernie Sanders App Democratizes Organizing — and Panics People Unfamiliar With Organizing,"The Bernie Sanders campaign kicked off its massive volunteer program this weekend by holding nearly 5,000 house parties across the country and unveiling a ..."
Sanders sharpens the choice Democrats face on health care,Congressional Democrats are locking arms to protect the Affordable Care Act -- the party's signature achievement during Barack Obama's presidency -- as ...
Bernie Sanders: Here's what has to change in South Carolina and the nation,Democratic presidential contender Bernie Sanders writes an op-ed in advance of his visit to the Upstate Thursday and Friday.
Bernie Sanders would sign reparations research bill if elected president - Business Insider,"""If the House and Senate pass that bill of course I would sign it...There needs to be a study,"" Sanders said on Friday."
Sanders launches mega volunteer program,Bernie Sanders' campaign will unveil a slate of top hires and organizing kickoff events Wednesday — the latest sign that he plans to harness his record-breaking ...
Bernie Sanders declines to say when he will release tax returns,"Democratic presidential candidate Sen. Bernie Sanders sidestepped questions Thursday about when he will release his tax returns, with the Vermont ..."
Joe Biden challenges Bernie Sanders 2020 Democrat frontrunner status - Business Insider,Sen. Bernie Sanders' status as the early 2020 Democratic frontrunner could face its first serious challenge now that former Vice President Joe Biden has hopped ...
1 thing that Sanders has changed his mind about,"During a CNN town hall, Democratic presidential candidate Sen. Bernie Sanders discusses a policy position that he has changed his mind on recently."
Bernie Sanders’s foreign policy: end inequality and authoritarianism,His foreign policy features ending income inequality and starting a global democratic movement against oligarchy and authoritarians.
Riding Through The Rust Belt With Sen. Bernie Sanders,"Sen. Bernie Sanders of Vermont is back on the presidential campaign trail, and he's focusing on states that went for Donald Trump in the 2016 election ."
Student asks Bernie Sanders about 'failures of socialism',"During a CNN town hall, a student whose family fled Soviet Russia asked Democratic presidential candidate Bernie Sanders about the ""failures of socialism"" ..."
Bernie Sanders Is Making Union Solidarity an Essential Theme of the 2020 Campaign,The senator is rallying with labor and proposing to upend “right to work” laws.
"Bernie Sanders backs Ilhan Omar again, but says she could do 'a better job' addressing Jewish community","Sen. Bernie Sanders on Monday night defended Rep. Ilhan Omar, one of the first Muslim women to serve in Congress, against ""outrageous, racist"" attacks, while ..."
"Bernie Sanders town hall on Fox News: Now a millionaire himself, Sanders says he won't apologize for writing bestselling book",The Vermont senator defended his earnings and insisted he does not attack the wealthy on Fox News' town hall.
Poisoned Press: The original plot to stop Bernie Sanders … and why it didn’t work,Bernie Sanders celebrates his Burlington mayoral win in 1981. File photo. This news analysis is by longtime Vermont journalist Greg Guma. He writes about ...
Bernie Sanders and the Myth of the 1 Percent,"A peculiar chapter in the 2020 presidential race ended Monday, when Bernie Sanders, after months of foot-dragging, finally released his tax returns. The odd ..."
Bernie Sanders Has a Message for Trump on Trade,"As workers' rights have become a focus for the 2020 presidential campaigns, Senator Bernie Sanders has called on President Donald Trump to protect those ..."
Can taxing the rich pay for Bernie Sanders' Medicare for All plan?,"Vermont Sen. Bernie Sanders is not hiding the fact that everyone's taxes would go up under his ""Medicare for All"" plan, though the rich would be hit with several ..."
Bernie Sanders can't beat Donald Trump in 2020: Obama campaign manager Jim Messina,"Jim Messina, who managed President Barack Obama's re-election campaign, says he does not think that Sen. Bernie Sanders can overtake President Donald ..."
Why women of color booed Bernie Sanders at a recent speech,"Earlier this week, Sen. Bernie Sanders (I-Vt.) spoke of marching with the Rev. Martin Luther King Jr. It was a testament, he said, to his long history advocating for ..."
Bernie Sanders is hypocritical on most significant campaign issues | TheHill,The presidential candidate does not practice what he preaches on economics and other issues.
"Sen. Sanders: I am 100% pro-Israel, but ...",Democratic presidential candidate Sen. Bernie Sanders shares whether he will maintain a strong US-Israel alliance despite his criticisms of Israeli Prime ...
Bernie Sanders Is Getting A Shadow Organizing Campaign In The Midwest,Our Revolution will work to amplify Sanders' message in the Midwest as he builds the case that he's the best candidate to beat Donald Trump.
Senator Bernie Sanders Calls Trump a 'Racist',"Sen. Bernie Sanders made a trip to the Apollo Theater in Harlem to pay tribute to Harry Belafonte, Tony Bennett and the legacy of the Rev."
Sanders gets endorsements from 7 black S. Carolina lawmakers,"SPARTANBURG, S.C. (AP) — Democratic presidential candidate Bernie Sanders on Thursday announced endorsements from seven black lawmakers in the ..."
"Lumping Bernie Sanders into 'old, white male' category discounts his Jewishness","To cast Bernie Sanders, whose father immigrated to the United States to escape antisemitism in Europe, as just another privileged old white male running for ..."
Bernie Sanders lays out his vision for 'Medicare for All',"At a CNN town hall moderated by CNN's Chris Cuomo, Sen. Bernie Sanders (I-VT) discusses his plan to replace private insurance with single payer healthcare."
Note to Bernie Sanders: Capitalism works,"Is it possible a richer Sanders may finally get it that capitalism is a great thing, that inequality is not what makes or keeps people poor and that free trade has ..."
Political cartoons: “Crazy Bernie” Sanders,"Crazy Bernie, Creepy Joe and other familiar comics."
Democratic presidential candidate Bernie Sanders to make first Sioux City stop of 2019,SIOUX CITY -- U.S. Sen. Bernie Sanders will make his first Sioux City presidential campaign stop of the 2020 cycle on Sunday.
Bernie Sanders bringing presidential campaign to Houston,BERNIE IN HOUSTON: The Democratic senator will make a campaign stop at Discovery Green Wednesday and wants you to be there.
‘Bring it on’: Biden and Sanders teams kick off debate over Medicare-for-all,"Joe Biden on Monday endorsed a public option that would allow all Americans to buy into a Medicare-like health insurance plan, as allies of both the former vice ..."
Bernie Sanders is now a millionaire. Can he still speak for working-class Americans?,"Sen. Bernie Sanders (I.-Vt.) is running for president as an advocate for working-class Americans. But in a recent New York Times interview, the self-proclaimed ..."
Warren puts Bernie on defense - POLITICO,The Massachusetts senator is aggressively pitching policies in Sanders' wheelhouse.
Bernie Sanders opposes US military intervention in Venezuela - Business Insider,"""At the end of the day, I think what you want in one of the largest countries in Latin America is free and fair elections."""
All Bernie’s Socialists,The candidate's advisers want America to be more like Venezuela.
Bernie Sanders in Warren: Trump 'mistake is not going to be repeated',Bernie Sanders is going after Donald Trump and he made the clear during a stop in Warren Saturday evening.
The Rematch: Bernie Sanders vs. a Clinton Loyalist,The blowup reflects ideological divisions among Democrats between a legacy Clinton organization and liberals trying to harness the energy of millennials.
Bernie Sanders 'central' to Russia's pro-Trump 2016 strategy: study - Business Insider,"""There is no question that Sanders was central to their strategy. He was clearly used as a mechanism to decrease voter turnout for Hillary Clinton."""
Bernie Sanders: This could work toward Trump's advantage,"During a CNN-sponsored town hall, Sen. Bernie Sanders showed that his presidential candidacy will be about more than questioning the Mueller report and ..."
Elizabeth Warren is the star who may eclipse Bernie Sanders,"During Monday night's CNN town halls, Elizabeth Warren outshone the seasoned progressive to whom she's often compared. While Bernie Sanders made his ..."
"Bernie Sanders takes on energy industry in Houston, not the workers",Sen. Bernie Sanders pledged to thousands of Houstonians on Wednesday that a proposed green energy stimulus package would not burn workers in the ...
"President Trump, Sen. Bernie Sanders Are Front-Runners In The Money Race For 2020","As presidential hopefuls enter the Democratic primary contest, they have to figure out how to raise the money they need, and the different options available."
"The Daily 202: Tax returns show 2020 candidates gave to charity, but not a ton",With Joanie Greve and Mariana Alfaro. THE BIG IDEA: Former congressman Beto O'Rourke (D-Tex.) released 10 years of tax returns last night. He and his wife ...
Bernie Sanders trolls Donald Trump's visit to Wisconsin,MADISON - U.S. Sen. Bernie Sanders is seeking to defend his friendly turf in Wisconsin against a second win by President Donald Trump in 2020 by tying job ...
Bernie Sanders Talks GM And Education In Lordstown Stop,"Vermont Senator and presidential candidate Bernie Sanders was in Lordstown yesterday for a town hall on education, the economy and how they're tied to the."
Here's How Bernie Sanders Missed the Mark at She the People,The audience lost patience when Sanders deflected on two questions his team should have been prepared to address.
"GOP Sen. Rick Scott: 'If you like Bernie Sanders, why don't you go ahead and move to Caracas?'","Sen. Rick Scott, R-Fla., on Wednesday took a shot at Democratic presidential contender Sen. Bernie Sanders, saying people who intend to vote for the Vermont ..."
"Bernie Sanders releases tax returns, showing million-dollar years",Senator Bernie Sanders released a decade's worth of his tax returns after years of resisting disclosure as he makes a second run at the presidency against ...
Ann Coulter says she would vote for Bernie Sanders – if he 'went back' to immigration stance,"Conservative provocateur Ann Coulter often makes headlines by caustically deriding political figures, but she drew attention Wednesday by saying nice things ..."
Joe Biden advisers mad at Bernie Sanders team over allegations: report - Business Insider,People close to former Vice President Joe Biden say they are suspicious that Bernie Sanders is involved in the accusations that he inappropriately touched ...
Sen. Bernie Sanders challenges Sen. Amy Klobuchar in her home state,"Vermont Sen. Bernie Sanders, who won Minnesota's last Democratic presidential caucuses, isn't ceding the state's 2020 primary to Sen. Amy Klobuchar."
Bernie Sanders raises most 2020 campaign cash in North Carolina,"Bernie Sanders raised at least $48,000 from donors in North Carolina during the first three months of the year, the most of any other Democratic presidential ..."
Bernie Sanders faces lively audience in Bethlehem town hall,"Fox News was the one hosting the Monday night town hall for Bernie Sanders in the Lehigh Valley, but it was the hosts who faced more backlash from the ..."
Bernie Sanders seeks override of Trump's Yemen veto,"WASHINGTON — To override President Donald Trump's veto of a measure to end U.S. military support for Saudi Arabia's war in Yemen, Sen. Bernie Sanders ..."
Bernie Sanders beat Beto O'Rourke in a key fundraising measure,"Washington (CNN) The monster $6.1 million haul that Beto O'Rourke touted in the first day of his presidential campaign included nearly $300,0000 that he can't ..."
"Bernie Sanders: Everyone deserves to vote, even felons like Paul Manafort & Michael Cohen",Committing a serious crime shouldn't strip people of their basic right to be a citizen and active participant in our democracy.
Sander-nista? Archives show Bernie’s past praise of socialist revolutionaries,"Bernie Sanders, a front-runner for the Democratic presidential nomination, has long billed himself as a democratic socialist, citing the peaceful governments of ..."
Why the ‘millionaire’ dig on Bernie Sanders isn’t as powerful as it once might have been,America learned late last week that Sen. Bernie Sanders (I-Vt.) would soon release tax returns that showed his income topping $1 million after his 2016 ...
Photos: Bernie Sanders kicks off 2020 presidential campaign tour in Madison,"Democratic 2020 presidential candidate Bernie Sanders speaks at the podium during a rally at James Madison Park in Madison, WI on Friday, April 12, 2019."
Is Sanders still credible to rally against millionaires?,"During a CNN town hall, Democratic presidential candidate Sen. Bernie Sanders addresses concerns that his financial status as a millionaire undermines his ..."
Bernie Sanders brings a more welcoming message,"U.S. Sen. Bernie Sanders addresses a crowd of 4,500 Sunday at a campaign rally in Schenley Park. (Current Photos by Jake Mysliwczyk) ..."
Cory Booker swipes at Bernie Sanders over restoring voting rights for felons in prison,"Sen. Cory Booker on Monday called out Sen. Bernie Sanders over his support for restoring voting rights to convicted felons still serving prison time, drawing a ..."
Bernie Sanders First to Sign Pledge to Rally Behind Democratic Nominee,The pledge was launched this morning by Indivisible.
Beto O'Rourke staffers in Texas who flipped to Bernie Sanders explain why,Their journey reveals a major fault line for O'Rourke as he transitions from a statewide campaign in which occasional votes with the Republicans can be an ...
"Bernie Sanders wants you to expose your friends, Facebook-style","The Democratic candidate launches an app that asks users to snitch on the political beliefs of family, friends, and even strangers."
Lindsey Graham rejects Bernie Sanders' idea that felons should be allowed to vote,"U.S. Sen. Lindsey Graham rejected Democratic presidential hopeful Bernie Sanders' stance that prison inmates should be allowed to vote, saying it would allow ..."

Here's how Bernie Sanders made his millions — and why it matters in the 2020 election,"Book income helped self-proclaimed socialist Bernie Sanders join the millionaire class, a group he has often criticized during his decades in politics."
The incredible shrinking ... Bernie Sanders?,"Concord, New Hampshire (CNN) Last go-round, New Hampshire was everything to Bernie Sanders, his one sure thing as he battled Hillary Clinton for the ..."
Bernie Sanders Tries to Reclaim the Insurgency,"In New Hampshire this week, the candidate who became known for turning out thousands pivoted to a series of intimate gatherings."
Bernie Sanders becomes latest 2020 candidate to call for Facebook breakup,"On Capitol Hill yesterday, Sen. Bernie Sanders (I-VT), a Democratic frontrunner, told Politico that he supports calls like those from his colleague and presidential ..."
‘I Did My Best to Stop American Foreign Policy’: Bernie Sanders on the 1980s,"In an interview, one of the leading candidates for the 2020 Democratic presidential nomination discusses his long-held opposition to war and his support for ..."
The Secret of Bernie’s Millions,How did he amass three houses and a net worth of more than $1 million? The surprisingly conventional middle-class climbing of a radical-sounding socialist.
"Bernie Sanders, a Front-Runner With Financing to Prove It, Struggles to Retain Outsider Status",The candidate who blasted the campaign-finance system as 'corrupt' has drawn support from outside groups with few restrictions and undisclosed donors.
The Transformation of Bernie Sanders,How the Vermont senator went from a third-party independent to a 2020 frontrunner.
Sanders backs calls to break up Facebook,"Sen. Bernie Sanders (I-Vt.) said today he supports calls to break up Facebook, his first remarks on the matter since entering the 2020 Democratic presidential ..."
Bernie Sanders rolls out comprehensive education plan,Vermont Sen. Bernie Sanders unveiled his education policy plan on Saturday -- a comprehensive 10-point agenda that calls for the end of for-profit charter ...
Bernie Sanders backs 2 policies to dramatically shift corporate power to U.S. workers,"Sen. Bernie Sanders (I-Vt.) will push new policies aimed at giving workers a greater ownership stake in companies, moves the 2020 presidential candidate is ..."
Bernie Sanders slams Joe Biden for downplaying China's economic threat to the US,Sen. Bernie Sanders takes an apparent shot at former Vice President Joe Biden over comments he made downplaying the economic threat China poses.
Mayor and ‘Foreign Minister’: How Bernie Sanders Brought the Cold War to Burlington,"BURLINGTON, Vt. — For Daniel Ortega, the president of Nicaragua, the summer of 1985 was to be a moment of extraordinary triumph. In July, on the sixth ..."
Matt Taibbi on the Trail With Bernie Sanders 2.0,"Listen to an audio version of this story below: Madison, Wisconsin. A blustery Friday evening. A few thousand supporters of Vermont senator and presidential ..."
The making of Bernie Sanders: How a hitchhiking campaigner pushed a vision that remains remarkably unchanged,"He slept on a friend's couch, hustled for odd jobs and hitchhiked along the campaign trail."
"Bernie Sanders employee ownership plan, explained",He wants to mandate employee ownership of big companies.
Bernie Sanders will attend Walmart's annual meeting to push for higher pay and other labor reforms,"Sanders plans to introduce a measure that would give hourly Walmart workers a seat on the retailer's board, according to The Washington Post."
Can Bernie Sanders change his luck in the South?,"OPINION — Bernie Sanders spent the weekend on a Southern swing, which makes sense. The Vermont senator's failure to connect with enough core ..."
'I need you after I am president': Bernie Sanders to Asheville during 2020 election rally,"Once derided as a radical, Sen. Bernie Sanders told an Asheville rally that his ideas, such as universal health care, are now the norm."
Bernie Sanders ramps up his attacks on Joe Biden,WASHINGTON (AP) — Bernie Sanders is quick to slam Joe Biden's past support of free trade deals and the Iraq War. He is warning him against a “middle ...
Road to 2020: The roots of Bernie’s revolution,How Democratic presidential hopeful Bernie Sanders was shaped by his early years as mayor of Burlington.
Bernie Sanders rally in Asheville: What you need to know,Democratic presidential candidate Bernie Sanders will hold a rally Friday in Asheville. Here's what you need to know.
Bernie Sanders never had this before: A campaign machine that’s crushing it,"The last time Californians voted in a presidential primary, Bernie Sanders' campaign was so overextended and seat-of-the-pants that staff members nearly ..."
Bernie Sanders: Banks have been ripping off Americans for too long. I have a plan to end it,"When banks and payday lenders charge these unconscionably high interest rates, they are not engaged in the business of making credit available. They are ..."
"Biden, Sanders Highlight Familiar Split In Democratic Party","The former vice president is calling for unity and compromise, a restoration, of sort, of what Democrats view as normalcy. For Bernie Sanders and his supporters, ..."
Bernie Sanders announces rural America plan that targets corporate farms,"Democratic presidential candidate Sen. Bernie Sanders announced his plan to support rural America on Sunday, promising to hold factory farms and corporate ..."
How Bernie Sanders Accidentally Built a Groundbreaking Organizing Movement,Activists working on Sanders's 2016 campaign innovated an approach to organizing that was replicated in Europe and is driving his current presidential bid.
Bernie Sanders Sets His Sights on Biden,"Bernie Sanders has a Joe Biden problem. The former vice president's formal entry into the 2020 primary has cut into Sanders's numbers, which have lagged in ..."
Inside Bernie Sanders’s 1988 10-day ‘honeymoon’ in the Soviet Union,"In a visit to the crumbling communist nation, the socialist mayor criticized U.S. policies on health and housing and lauded some Soviet policies. He remains ..."
Why it won't be easy for Elizabeth Warren to take Bernie Sanders' base,First things first: The theme song of the week is the theme from The Mary Tyler Moore Show.
"Bernie Sanders Vermont rally: When to arrive, where to park & what to expect in Montpelier","Here's what you need to know about traffic, parking and schedules at the Bernie Sanders rally in Montpelier."
Biden's Strong Support In Crowded Democratic Field Could Hurt Sanders,"Former Vice President Joe Biden's entry in the Democratic presidential race has upended that contest, and it appears that the candidate most affected by."
One Democrat has the nerve to take on Bernie Sanders,"Sen. Michael F. Bennet (D-Colo.) is a wonkish moderate, far from a celebrity candidate. He very possibly might miss the first debate, which would be a shame."
Bernie Sanders campaign unveils plan to prevent sexism among staff,The Vermont senator's 2020 campaign has implemented policies that are the 'gold standard' after claims its culture in 2016 was 'too white' and 'too male'.
2020 candidate Sen. Bernie Sanders says he doesn't 'fault Trump' on North Korea,"Sen. Bernie Sanders sat for an interview with ABC News Chief White House Correspondent Jonathan Karl in Des Moines, Iowa. The full interview airs on ""This ..."
Watch 'Conversation with the Candidate' with Bernie Sanders,"Democratic presidential candidate Bernie Sanders answered questions directly from New Hampshire voters in the latest installment of the ""Conversation with the ..."
Rep. Barbara Lee finds Kamala Harris a tough sell before Bernie Sanders' crowd,"Rep. Barbara Lee, D-Oakland, told the California Democratic Party's influential progressive caucus that presidential candidate Sen. Kamala Harris would ..."
Bernie Sanders and Joe Biden are not too old to be president,Zaid Jilani writes that it is discrimintatory to say that Joe Biden and Bernie Sanders are too old to run for president.
Bernie's new approach to raising cash: 'Grassroots fundraisers',Bernie Sanders — who swore off big-money fundraisers and criticized Hillary Clinton's fundraising as “obscene” during the 2016 campaign — is changing his ...
Why Bernie Sanders and Joe Biden really need each other,"Sen. Bernie Sanders, I-Vt., and former vice president Joe Biden are very different but have a mutual interest in keeping their spots atop the 2020 Democratic ..."
Bernie Sanders inches toward backing impeaching Trump,"Sen. Bernie Sanders on Wednesday inched closer to supporting impeachment proceedings against President Donald Trump, saying ""it may be time"" for the ..."
Bernie Sanders to make 2020 campaign stop in Las Vegas,Two-time Democratic presidential contender will hold town hall meeting in Las Vegas.
Bernie Sanders as Mayor,"A Burlington, Vt., resident says focusing on Bernie Sanders's so-called activism as the city's mayor is a politically divisive reading of his achievements."
"2020: Bernie Sanders’s political revolution on foreign policy, explained","Bernie Sanders wants to talk about Yemen. “I don't think people fully appreciate the significance of foreign policy,” Sanders griped to me in his Senate office in ..."
"Billionaires should help pay for affordable housing, Bernie Sanders tells Reno crowd","America needs millions of new affordable housing units, and ought to raise taxes on billionaires to help pay for it, two-time Democratic presidential hopeful ..."
Road to 2020: Senator Bernie Sanders makes campaign stop in Birmingham,"Right now, there are more than 20 democratic candidates in the 20-20 presidential race. Some say it's a waste of time for a democratic candidate to stop in a red ..."
AOC hasn't endorsed a 2020 candidate but Bernie Sanders could get a boost by partnering with her,Bernie Sanders is courting young voters as he vies for the 2020 Democratic presidential nomination. Teaming up with Alexandria Ocasio-Cortez could help.
Sanders calls for an impeachment inquiry | TheHill,Sen.
Sanders' gun votes are again a potential liability among Democratic base,Bernie Sanders' past record on gun control clashes with his support among a younger generation of voters who are also activists on the issue.
Bernie Sanders Campaign Workers Ratify Union Contract,"Workers on the Bernie Sanders 2020 presidential campaign have ratified a union contract with management, which says it is the first campaign union contract at ..."
Sanders’s Education Plan Renews Debate Over Charter Schools and Segregation,"With a bold critique of charter schools, Mr. Sanders entered a highly charged debate within the Democratic Party."
Jane Kim named as Bernie Sanders' Bay Area regional campaign director,"Former San Francisco Supervisor Jane Kim will be Bay Area regional director for Vermont Sen. Bernie Sanders' run for the Democratic presidential nomination, ..."
Sanders reacts sharply when asked if he would be ‘capable’ of launching nuclear weapons,Sen. Bernie Sanders bristled at the question. “What kind of a question is that?” he asked WMUR political director Adam Sexton in the latest segment of WMUR's ...
"Bernie’s Pro-Sandinista Past Is a Problem, and His Response Is Not Good",The New York Times has reported on Bernie Sanders's 1980s-vintage praise for the communist government in Nicaragua. Bernie is responding by saying he ...
"Amy Klobuchar, Bernie Sanders hire SC staff as 2020 campaign activity ramps up",Klobuchar and Sanders join seven other candidates with full-time staff on the ground in South Carolina.
"During 2020 Bid, Sanders Looks To Convince Young Voters To Turn Out In Record Numbers","A key element of Sen. Bernie Sanders' presidential campaign strategy is to engage young voters in unprecedented numbers, but that means Sanders is relying."
Bernie Sanders' Augusta rally moves to Jessye Norman Amphitheater,Presidential candidate Bernie Sanders' town hall meeting Saturday in Augusta has been moved and changed to a rally at the Jessye Norman Amphitheater.
Trump: Bernie Sanders is 'history' | TheHill,President Trump declared Monday that his possible 2020 opponent Sen. Bernie Sanders (I-Vt.) is “history” and former Vice President Joe Biden is “pulling ...
'Conversation with the Candidate' with Bernie Sanders: Part 1,"Democratic presidential candidate Bernie Sanders joins Adam Sexton for the latest installment of the ""Conversation with the Candidate"" series. In this portion ..."
Bernie Sanders campaign to hand out bottled water in Denmark a week after SC visit,"A week after 2020 presidential candidate Bernie Sanders visited Denmark, South Carolina, to take about the town's tainted water issues, Sanders campaign ..."
Democratic pledges against big money come with an asterisk,"WASHINGTON (AP) — Bernie Sanders wants to crack down on outside groups that do political spending, though one is allied with his presidential campaign."
Millions of taxpayer dollars fueled Bernie Sanders to wealth success | TheHill,The presidential candidate is a millionaire who believes socialism is the answer to inequality.
Bernie Sanders Takes Aim at Credit Card Companies,"Democratic presidential candidate Bernie Sanders proposed legislation to cap credit card interest rates at 15%, likening bankers to gangster loan sharks of old ..."
‘Avengers’ and Bernie Sanders,A website called The Athletic is reporting that basketball star Klay Thompson walked out of “Avengers: Endgame” with an hour left in the film because he found ...
Open Forum: Drivers for ride-booking services deserve better pay and job protections,"Basic labor protections are now under attack, and we must stand in solidarity with the Uber and Lyft drivers who are fighting back."
“I Don't Know Who 'I' Am”: Bernie Sanders' Brutally Honest Mayoral Memos,"In the mid-1980s, the Democratic presidential candidate was a mess—and so was his house."
2020: Bernie Sanders explains his plan to cut military spending,"Sen. Bernie Sanders has long been a vocal critic of America's high levels of military spending, but it's not clear how far he's willing to go to do anything about it if ..."
Bernie Sanders Aligns With AOC on Climate,Democratic presidential candidate Bernie Sanders is highlighting his alliance with Representative Alexandria Ocasio-Cortez and her “Green New Deal” as he ...
Bernie Sanders trolls Trump for storming out of meeting,Democratic presidential candidate Sen. Bernie Sanders reacts to President Donald Trump storming out of an infrastructure meeting with Democrats over House ...
"In Charlotte, Bernie Sanders Blasts New Alabama Abortion Law",Bernie Sanders' stump speech at Central Piedmont Community College Friday evening touched on familiar themes of his campaign: Income inequality.
