title,media
'A kind of war': Buttigieg describes struggle with sexual orientation in emotional speech,Pete Buttigieg on Sunday delved publicly and intimately into his struggle with his own sexuality in a way no other serious presidential candidate has.
Buttigieg record with black South Bend residents under spotlight. 'He's got some work to do.',"Heightened scrutiny of his decisions, controversies in South Bend."
Why Pete Buttigieg may be reviving progressive ideals of the Social Gospel Movement,"Pete Buttigieg's recent comments on Christian values, have drawn much attention. They might be quite similar to the ideals espoused by the Midwestern ..."
Oprah gives Pete Buttigieg a new name while weighing which candidate to support,Oprah Winfrey thinks Mayor Pete Buttigieg's name could help him. But the pronunciation seems to trip her up.
"Pete Buttigieg says Bernie Sanders may lack the ""novelty"" to win in 2020","South Bend, Indiana, Mayor Pete Buttigieg said in an interview with the New York Times that ""people were refreshed by the novelty"" of the progressive proposals ..."
Pete Buttigieg Just Had One Hell of a Week,"Less than a minute after sitting down with South Bend Mayor Pete Buttigieg, Ellen DeGeneres gave voice to the obvious. “It's happening fast, right?” she said, of ..."
Mayor Pete Buttigieg on a religious left revival,Toluse Olorunnipa on the staffing turmoil within the Department of Homeland Security. Sarah Pulliam Bailey on likely presidential candidate Pete Buttigieg's faith ...
Buttigieg addresses demoting city's black police chief,"At a CNN Town Hall, 2020 Democratic presidential candidate Mayor Pete Buttigieg addresses his controversial decision to demote South Bend, Indiana's first ..."
Pete Buttigieg wants the FTC to fight big tech monopolies,"During his CNN town hall event last night in New Hampshire, 2020 Democratic candidate Pete Buttigieg said that, if elected president, he would work to ..."
"Vogue can make anyone look glamorous, including Pete Buttigieg",Pete Buttigieg is having his Vogue moment. And Vogue has not let him down. The 37-year-old presidential candidate is featured in the June issue of the fashion ...
Religious conservatives grapple with how to respond to Buttigieg,"Religious conservatives are faced with a new challenge in responding to Pete Buttigieg, a Democratic candidate who is leaning into discussions on faith."
Trump on 'Hannity': 'I'm rooting for' South Bend Mayor Pete Buttigieg,"Trump offered thoughts on several of his potential Democratic challengers for 2020, including South Bend Mayor Pete Buttigieg."
Presidential hopeful Pete Buttigieg’s unlikely link with Bernie Sanders,"Presidential aspirant Pete Buttigieg speaks to the press at Gibson's Bookstore in Concord, N.H. Photo by Kevin O'Connor/VTDigger. CONCORD, N.H. — Two ..."
2020 candidate Pete Buttigieg responds to anti-gay heckler at Iowa rally – video,"Pete Buttigieg, the mayor of South Bend, Indiana, and Democratic presidential candidate, was heckled by a protester at a rally in Des Moines, Iowa. The person ..."
Buttigieg pressed on why he doesn't have policy proposals,"During a town hall, CNN's Anderson Cooper questions Democratic presidential candidate Pete Buttigieg on why his campaign website has no policy page."
"Buttigieg will no longer accept donations from lobbyists, returns $30,250 contributions","Pete Buttigieg announced Friday that his campaign will no longer accept donations from registered lobbyists and will return over $30,000 in donations."
Buttigieg rises in polls as husband's popularity grows,Presidential candidate Pete Buttigieg is rising in the 2020 polls and his husband Chasten's popularity grows. CNN's Kate Bennett reports.
"With eyes on the presidency, Mayor Pete seeks a 'generational alliance' to tackle climate change","Pete Buttigieg, the 37-year-old Democratic mayor of South Bend, Indiana, is riding a wave of media attention as he campaigns to be the next United States ..."
What Happened When Pete Buttigieg Tore Down Houses In Black And Latino South Bend,"""Everyone wants to find a villain,"" a South Bend politician said of Mayor Pete Buttigieg's housing program. ""This is just how economic development happens."""
Buttigieg: I wouldn't be running if I hadn't come out,Mayor Pete Buttigieg discusses with CNN's Anderson Cooper how he thinks his life would've been different if he had come out sooner.
"Buttigieg, Race, and an 'All Lives Matter' Speech","After a speech surfaced with Pete Buttigieg saying ""All Lives Matter"" in 2015, racial issues in the South Bend police department, and Buttigieg's role in them, are ..."
Pete Buttigieg wants a national service program. Could it heal a divided country?,"Democratic 2020 presidential candidate Pete Buttigieg says a national *service* program for young adults could help ""social cohesion."" Not all agree."
"Buttigieg Lays Out Agenda For Black America, Explains 'All Lives Matter' Comment",The 2020 Democratic candidate and mayor of a majority-white Indiana city has gone on urban radio and spoke to a major civil rights group and has addressed ...
Obama Alumni for Buttigieg,"Susan Rice, Jay Carney and Stephanie Cutter are among Buttigieg's early donors."
Democratic presidential candidate Pete Buttigieg schedules first Richmond visit; Beto O'Rourke is in Short Pump on Tuesday,"Democratic presidential candidate Pete Buttigieg, the mayor of South Bend, Ind., will visit Richmond on June 15."
Warren's the professor and Buttigieg is the charismatic student without his homework. Guess who voters like best?,"Washington (CNN) There were five Democratic candidates, back-to-back on the same stage at CNN's epic youth-centered town hall in New Hampshire, and all ..."
"Pete Buttigieg remembers Richard Lugar: 'A great mayor, senator and mentor'",Presidential candidate Pete Buttigieg says fellow Hoosier and former Sen. Dick Lugar was a mentor.
Watch live: Pete Buttigieg officially announces presidential campaign | TheHill,"South Bend, Ind., Mayor Pete Buttigieg will officially announce his run for president in his home state Sunday at 2 p.m.."
Democrats Have to Decide Whether Faith Is an Asset for 2020,"The religious left has gotten giddy about South Bend Mayor Pete Buttigieg, but campaign infrastructure and policy matter more than rhetoric."
Q&A: Pete Buttigieg digs Phish and Radiohead — but don't expect them at his inauguration,"Presidential candidate Pete Buttigieg defends his very millennial music taste, from his love of Dave Matthews jams to his preference for the difficult Radiohead ..."
How Astonishing Is Mayor Pete’s Rise?,"Buttigieg has come a long way in a short time. But he has much, much further to go to catch up with the front-runners."
"'You only get to be one person': Buttigieg, Maddow on coming out, weight of 'the closet'",MSNBC host Rachel Maddow and 2020 Democratic presidential hopeful Pete Buttigieg have a frank discussion about life in the closet and coming out as gay.
Seeing plenty that could be presidential in Indiana's Pete Buttigieg,"A breath of *fresh* air. Currently, our country is led by a man a questionable intellect, questionable moral character with a tenuous grasp of the English language."
"Watch: In Boston, Pete Buttigieg Calls For New Generation Of Leadership","During an interview with Boston Public Radio, the South Bend Mayor said he's been pleasantly surprised at the success of his campaign."
Presidential candidate Pete Buttigieg returns to New Hampshire,"South Bend, IN mayor speaks at event at Currier Museum."
"Buttigieg on Trump official's 'hate hoax' criticism: 'I'm not a master fisherman, but I know bait when I see it'","Pete Buttigieg refused to engage when asked about a Trump administration official who accused him of pushing a ""hate hoax"" during a back and forth with Vice ..."
An 18-year-old Pete Buttigieg won a JFK Library essay contest. His subject was Bernie Sanders.,"Nearly two decades ago, an Indiana high school student won a national award from the John F. Kennedy Library for his essay about a little-known Vermont ..."
No one had ever heard of 'Mayor Pete.' Why's he so popular now? [Opinion],Buttigieg's recent surge suggests that some Democrats are sick of the moral melodrama and want a candidate who is more about governing than grandstanding ...
"Buttigieg Talks Charter Schools, Warns “Free” College Is Less Progressive Than It Sounds – Education Next","The mayor of South Bend, Indiana, Pete Buttigieg, says charter schools “have a place” as “a laboratory for techniques that can be replicated.” Buttigieg, who is ..."
Pete Buttigieg Sets L.A. Fundraiser Hosted By Ryan Murphy,The presidential candidacy of Pete Buttigieg has generated excitement among Hollywood's gay A-listers along with an outpouring of those ready to open their ...
Davich: Pete Buttigieg's public kiss reflects much more than another political photo op,"When I watched South Bend Mayor Pete Buttigieg embrace and kiss his husband, Chasten Buttigieg, I was genuinely touched."
Pete Buttigieg and Beto O’Rourke Stake Out Similar Turf in a Crowded Field,"As the presidential nominating contest narrows next year, there may not be room for two white men under 50 who present themselves as mainstream ..."
Democratic hopefuls could learn from Bernie Sanders and Pete Buttigieg | TheHill,"Longtime scholar Dan Nimmo, whose research has contributed to the disciplines of political science, journalism, and communication, was one of the first to ..."
Pete Buttigieg Sets L.A. Fundraiser Hosted by Gay Hollywood A-List (Exclusive),The Hollywood Reporter has learned that plans are underway for what will most certainly be Democratic presidential candidate Pete Buttigieg's most high-profile ...
"Buttigieg, Fox News in talks on town hall | TheHill","Democratic presidential candidate Pete Buttigieg is in talks with Fox News about appearing in a town hall event on the network, a campaign spokesperson told ..."
"If Pete Buttigieg’s face is his message, it’s not yet complete","The 37-year-old mayor is rising in the presidential polls — but will youth, a great résumé and phrases such as “we need generational change” be enough?"
"Joe Biden, Pete Buttigieg see both good and bad news in latest Quinnipiac Poll",WASHINGTON – A new presidential poll has both good and bad news for Democratic hopefuls Joe Biden and Pete Buttigieg. A majority of Democratic voters ...
Silver Bulletpoints: We’ve Got Your Backlash To The Buttigieg Backlash,Welcome to the first edition of … [taps microphone and grins sheepishly] … Silver Bulletpoints. You don't want to know how much time we spent workshopping ...
Buttigieg is a symbol for a rising Christian left,"Erick Erickson's comments about Pete Buttigieg represent the fear by some on the Christian right of an incipient and growing progressive Christian movement, ..."
Behind the media's fascination with Mayor Pete Buttigieg,"Olivia Nuzzi, who just wrote a NYMag cover story about Mayor Pete Buttigieg, says the candidate is benefiting from being so available for interviews: ""Nobody ..."
Opinion: Buttigieg confused about meaning of freedom,"""Buttigieg's remarks confuse freedom with the power to do or to have whatever one desires."""
Things Stacey Abrams and Pete Buttigieg get that most other pols don’t,"Stacey Abrams is an African American woman, of “sturdy build” she says, from the South who barely lost the Georgia governor's race, has made voting rights her ..."
Pete Buttigieg: God does not have a political party,"Pete Buttigieg opened up about his faith during a CNN town hall, expressing confidence that he will be able to unite many different groups of people because ..."
Buttigieg on Pence: My quarrel is with this ...,"Democratic presidential candidate Mayor Pete Buttigieg says his faith influences the way he sees the politics, and explains why it conflicts with Vice President ..."
Buttigieg explains how he'd campaign against Trump,Democratic presidential candidate Pete Buttigieg discusses how he would take on President Trump if he were to secure the Democratic nomination in 2020.
Pete Buttigieg Offers America Double Relief,He can deliver us from a scandal-plagued presidency and transform the relationship between gay and straight America.
"Gwyneth Paltrow, Bradley Whitford Among Co-Hosts for Pete Buttigieg’s Next L.A. Fundraising Swing","Pete Buttigieg, the mayor of South Bend, Ind., is making a big push for Los Angeles campaign cash next month."
2020 candidate Pete Buttigieg joins Stop & Shop workers in Malden,"The 2020 Democratic presidential candidate known as ""Mayor Pete"" joined striking Stop and Shop workers in Malden Friday."
Buttigieg clarifies comparison of Trump-Sanders voters,"During a CNN town hall, South Bend, Indiana, Mayor Pete Buttigieg clarified comments he made comparing supporters of President Trump and Sen. Bernie ..."
"Mayor Pete Buttigieg's Unlikely, Untested, Unprecedented Presidential Campaign","He's running as a healer, not a fighter—but 'Mayor Pete' Buttigieg has become the first breakout candidate of the 2020 Democratic primary."
South Bend Mayor Pete Buttigieg out of town for nearly half the days in recent months,"SOUTH BEND — From Austin, Texas, to West Hollywood, Calif., South Bend Mayor Pete Buttigieg's presidential bid has taken him out of town nearly half of the ..."
"Democratic Presidential Candidate Pete Buttigieg On Trade, Military Force And More","In a wide-ranging interview with NPR, presidential hopeful Mayor Pete Buttigieg answers questions about everything from trade and the use of military force to ..."
'Seniors for Buttigieg': Why voters twice his age feel drawn to the millennial mayor,"When Barbara Paulding was 44 years old, Joe Biden had been a member of the United States Senate from Delaware for more than a decade -- and Pete ..."
Mayor Pete Buttigieg asks for help diversifying his base,"At a high school in North Charleston, South Carolina, Democratic presidential candidate Pete Buttigieg made an unusual pitch to voters. He asked the mostly ..."
Pete Buttigieg: Presidential candidate posts positions on 27 issues,"Democratic presidential hopeful Pete Buttigieg is seemingly everywhere these days — the pages of your local newspaper, on the radio, on TV, even on late ..."
Pete Buttigieg says he wants to 'live a life that's worthy' of fellow service members,"Calling Memorial Day ""a day beyond politics,"" Democratic presidential candidate Pete Buttigieg on Monday reflected on the holiday's meaning and paid tribute ..."
"Where Pete Buttigieg stands on the issues, from 'Medicare for all' to gun control","Mayor Pete policies come to light as the South Bend mayor rises in fame. Here's where Pete Buttigieg stands on abortion, healthcare, taxes and more."
Pete Buttigieg's campaign asset: 'Do I have a great husband or what?',"Democratic presidential candidate Pete Buttigieg's husband, Chasten Buttigieg, is becoming a star in his own right — complete with 322000 very active Twitter ..."
Mayor Buttigieg Is Working Remotely Today,The rising 2020 contender is meeting powerful donors and charming the coastal media. But what about his day job back in South Bend?
Pete Buttigieg goes to Hollywood in latest presidential bid plot twist,Mayor Pete Buttigieg's storyline is one some showbusiness movers and shakers appear to be closely following.
"Buttigieg wields his military credentials: 'It's not like I killed Bin Laden,' but it was dangerous",Chicago (CNN) Pete Buttigieg wields his military *service* as both a sword and a shield in his race for the White House. Whether he's reassuring voters about his ...
Pete Buttigieg: Here's how the tougher rules for the later 2020 Democratic debates affect Mayor Pete,"It's will be harder to qualify for the third and fourth 2020 Democratic presidential debates, but South Bend Mayor Pete Buttigieg looks like he will."
Buttigieg pushes for massive fundraising haul to cement top-tier status,"Pete Buttigieg is aiming to shake the Democratic presidential race with a massive fundraising total this quarter, staking his claim in the top tier of the primary and ..."
Pete Buttigieg Is Inspiring Us To Come Out — Again,"This week, South Bend, Indiana Mayor Pete Buttigieg and his husband, Chasten, appeared on the front cover of Time magazine with the headline “First Family."
President Pete? One-on-One With Buttigieg,An interview with Mayor Pete Buttigieg of South Bend on his 2020 presidential campaign.
Pete Buttigieg warns Democrats against using 'identity politics' - Business Insider,"Mayor Pete Buttigieg of South Bend, Indiana, called for unity and rebuked his own political party for using ""identity politics"" to divide Americans during a speech ..."
"Buttigieg campaign, brimming with cash, staffs up","South Bend Mayor Pete Buttigieg's campaign has come a long way from its humble roots. Over the past few weeks, Buttigieg has brought on a host of new ..."
Pete Buttigieg Acknowledges Work Needed to Appeal to Black Voters,"Continuing his outreach to African American voters, Democratic presidential candidate Pete Buttigieg acknowledged Sunday that he needs to do more work to..."
Comparing the Records of de Blasio and Buttigieg,"With Bill de Blasio's 2020 bid, there are multiple sitting mayors in the crowded Democratic primary. How does NYC's candidate compare to Pete Buttigieg?"
Pete Buttigieg reflects on his military service in defense of national anthem protests,"Democratic presidential candidate Pete Buttigieg on Thursday defended athletes who choose to kneel during the national anthem, saying that he served in the ..."
"Pete Buttigieg: God doesn't belong to a political party, but 'I can't imagine' God would be a Republican",South Bend Mayor Pete Buttigieg has made clear throughout his upstart 2020 presidential bid that he believes Democrats should embrace religion and decry ...
Pete Buttigieg was Facebook’s 287th user. Now he says the company has too much power,"When Pete Buttigieg joined Facebook as a Harvard undergrad in 2004, his account was the 287th on the site. Fifteen years and 2.4 billion users later, he's ..."
Presidential hopeful Pete Buttigieg sells out fundraiser at The Abbey,A sold-out crowd attended a fundraiser at the iconic gay bar The Abbey to support presidential hopeful Pete Buttigieg Thursday.
Mayor Pete and the Order of the Kong: How Buttigieg’s Harvard pals helped spur his rise in politics,A tired-looking Senator Ted Kennedy was nearing the end of a question-and-answer session with students at Harvard's Institute of Politics when a young man in ...
Indiana Mayor Pete Buttigieg continues 2020 campaign in North Charleston on Sunday,"South Bend, Indiana Mayor Pete Buttigieg announced he will be returning to South Carolina for a two-day swing through North Charleston and Orangeburg."
"Pete Buttigieg, Rising In The Polls, Campaigns In Somerville","The 37-year-old mayor of South Bend, Indiana, was in the Boston area to raise money, and to ride a wave of excitement that continues to fuel his campaign."
"2020 candidate Pete Buttigieg makes hires in Iowa, New Hampshire",Democratic presidential candidate Pete Buttigieg has hired four staffers in Iowa and three in New Hampshire.
Here’s why Charlie Baker’s re-election campaign chairman is ‘all in’ for Pete Buttigieg,"Pete Buttigieg is coming back to Boston, and he's aiming to leave with an additional $1 million in his campaign account — thanks to one of the city's most ..."
A tale of two mayors: Wade Troxell weighs in on peer Buttigieg's quest to run for president,"In a country of 327 million people, Democratic presidential contender Mayor Pete Buttigieg's Choice City tie could be surprising."
"Pete Buttigieg's rise opens doors to donors that fueled Obama, Clinton","Pete Buttigieg will headline a series of top-dollar, celebrity laden fundraisers across California this week, the latest sign that his rise in the polls has opened the ..."
New poll offers glimpse into how Hoosiers feel about Pete Buttigieg,A new poll from We Ask America offers a glimpse into how voters from Mayor Pete's home state feel about him.
"Pete Buttigieg talks taking on Trump, anti-gay hecklers and his sudden rise","Craig Melvin travels to South Carolina to talk to Pete Buttigieg, the 37-year-old openly gay mayor of South Bend, Indiana, who's making waves as a contender in ..."
Pete Buttigieg shuts down PAC as rival 2020 Democrats reject PAC money,"In the 2020 Democratic ""money primary,"" many of the top contenders have already shunned PAC money."
Buttigieg Leans In on His Military Service,"Pete Buttigieg is entering a new phase of his White House bid, nodding more forcefully to a part of his background that distinguishes him from nearly all of his ..."
Pete Buttigieg Explains How Serving in Afghanistan Helped His Rise to Improbable 2020 Presidential Contender,"There are movie wars, full of fire and fury, and then there are the real wars familiar to anyone who's served in a combat zone: 85 percent routine, even boring, ..."
"Pete Buttigieg's Vibe: Hopeful, Vibrant, I Did My Homework Early","Pete did not mention the name of the current leader of the free world, provided only subtle digs at Republicans and offered nourishment to a very thirsty crowd."
Pete Buttigieg on his desire to have kids: ‘I’m looking forward to it’,"Craig Melvin sits down with Pete Buttigieg, the 37-year-old, openly gay mayor of South Bend, Indiana, who's already a key player in the 2020 Democratic ..."
Pete Buttigieg to campaign in Fresno in bid to unseat Trump from White House,"U.S. presidential candidate Pete Buttigieg expected to come to Fresno for a townhall meeting on June 3, 2019. He's among the top candidates for the ..."
Buttigieg’s Fresno town hall is sold out. But here’s how to see the presidential candidate,"U.S. presidential candidate Pete Buttigieg will hold a meet and greet on Monday, June 3, 2019 prior to his televised town hall at Fresno State."
Buttigieg is the only top 2020 candidate not offering staffers health care yet,"Pete Buttigieg talks about the importance of health care on the campaign trail but isn't yet providing coverage for his own staff, unlike other top contenders."
Buttigieg slams Fox News ... on Fox News,"Pete Buttigieg, Democratic presidential candidate, used a Fox News town hall to slam two of the network's primetime opinion hosts Tucker Carlson and Laura ..."
"Pete Buttigieg plans big fundraising push to make a splash in presidential race, report says",South Bend Mayor Pete Buttigieg wants to prove he has staying power in the race for president and stake his claim as a contender with an aggressive push for ...
"Sunday on 'This Week': Mayor Pete Buttigieg, Rep. Liz Cheney, Sen. Martha McSally","2020 candidate Mayor Pete Buttigieg, House Republican Caucus Chair Liz Cheney and Republican Sen. Martha McSally will be on ""This Week"" Sunday, May ..."
That Pete Buttigieg MSNBC townhall will be at Fresno State. Tickets are already gone,"U.S. presidential candidate Pete Buttigieg will be at Fresno State on Monday, June 3, 2019 for a televised townhall. Tickets for the event, which will air live on ..."
Deep Cuts from Pete Buttigieg’s Rhodie Résumé,"At Oxford, the Presidential candidate kept a library of exotic whiskeys and studied everywhere, from a freighter to the shared rest room."
‘Tonight’: Mayor Pete Buttigieg Discusses His 2020 Campaign and ‘Game of Thrones’ Predictions,"South Bend, Indiana, Mayor Pete Buttigieg explains how he tracked down Jerry Seinfeld to make him accept a key to the city, reacts to Trump's nickname for..."
'Boot-edge-edge': President Trump mocks Pete Buttigieg at Florida campaign rally,"President Donald Trump has yet to bestow a nickname on potential rival Pete Buttigieg, but he is starting to take note of the mayor of South Bend. In a campaign ..."
"Surging in NH, Buttigieg Returns to Boston","Polls shows Pete Buttigieg, relatively unknown until just a couple of months ago, tied with Bernie Sanders for second place in New Hampshire behind Joe Biden ..."
Pete Buttigieg Badly Needs to Diversify His Support,"During his tour of South Carolina last week, South Bend, Indiana, Mayor Pete Buttigieg held a town hall at North Charleston High School, where the student ..."
CNN reviews Buttigieg's military record in Afghanistan,CNN's Jeff Zeleny takes a look at Democratic candidate Mayor Pete Buttigieg's military record and speaks with soldiers who served with him in Afghanistan.
"Mayor Pete Buttigieg Joins Jimmy Fallon for ""Slow Jam the News""","Pete Buttigieg, 2020 Democratic presidential candidate and mayor of South Bend, Ind., joined Jimmy Fallon as the first politician to ""Slow Jam the News"" since ..."
South Bend Mayor Pete Buttigieg makes cover of TIME Magazine,"Take a look at the cover of the latest issue of TIME Magazine. South Bend mayor and 2020 presidential hopeful Pete Buttigieg is on the cover, along with his ..."
Obama ad-maker signs on with Buttigieg,"Pete Buttigieg just added major heft to his presidential campaign, picking up the advertising firm that aided Barack Obama's 2008 rise to the national stage."
Why ‘chaos and audacity’ make Pete Buttigieg think he can be the first sitting mayor to become president,"Pete Buttigieg is the young mayor of a midsized city in America's industrial midwest, a distinction that even he himself recognises is something of an unusual ..."
Pete Buttigieg Sits down with Cheryl Wills,Sound Bend Mayor Pete Buttigieg got a taste of life as a New Yorker on Wednesday afternoon: he was stuck in mid-day traffic as he raced to LaGuardia ...
Mayor Pete blindsides Kamala Harris in California,Buttigieg's rapid rise captures the attention of Hollywood donors.
'Mayor Pete' Adds a Meet-and-Greet to Fresno Stop,"Fresno area residents will have a second opportunity to see Democratic presidential candidate Pete Buttigieg up close on Monday, June 3."
Mayor Pete’s 49.9999% Tax Bracket,Being left of Obama doesn't make you extremely progressive.”
Is Buttigieg tough enough?,"South Bend, Ind., Mayor Pete Buttigieg's greatest strength, aside from his intellect, is his preternatural calm — an almost Zen-like serenity. When asked to take a ..."
Stars Show Support for Pete Buttigieg at Gwyneth Paltrow Event,Pete Buttigieg finished a day of fundraising at the home of Gwyneth Paltrow and Brad Falchuk with a reception that drew about 100 people.
Paul Rudd transforms into Mayor Pete Buttigieg on 'SNL' season finale,"The Avenger stepped out of his Ant-Man suit to don the rolled-up sleeves of Pete Buttigieg during his stint as host of the ""SNL"" season 44 finale."
How the far-right’s sexual assault hoax against Pete Buttigieg hurts conservatives: Today's talker,"'Conservatives are left playing catch-up because a few foolish internet trolls decided to smear a good man,' says Brad Polumbo."
