title,media
Military Times questionnaire: Mayor Pete Buttigieg,"South Bend Mayor Pete Buttigieg served in the U.S. Navy Reserve from 2009 to 2017, including a deployment to Afghanistan. Military Times reached out to his ..."
Mayor Pete Buttigieg rises in Iowa,John King breaks down the latest polling from CNN showing South Bend Mayor Pete Buttigieg taking the lead in the Hawkeye State.
"How Pete Buttigieg is reviving the pragmatic, progressive ideals of the Social Gospel movement",Pete Buttigieg has said that Christianity teaches 'skepticism of the wealthy and the powerful and the established.' These ideals are similar to those espoused by ...
Pete Buttigieg's mayoral transition will come at the perfect time,"Pete Buttigieg's term as mayor of South Bend, Indiana, ends in January — freeing up the rising 2020 candidate's schedule and opening the doors to new ..."
Pete Buttigieg’s Work At McKinsey Is A Secret,"Buttigieg's campaign says it has reached out to the company about the possibility of being released from a confidentiality agreement, but the mayor has so far ..."
"Pete Buttigieg interview: South Bend mayor says there's ""energy for an outsider like me"" in 2020 presidential race","South Bend, Indiana Mayor Pete Buttigieg said Sunday that there is ""energy for an outsider like me"" in the 2020 presidential race even after the election of ..."
Democratic presidential candidate Pete Buttigieg to make stop in Cincinnati this week,Democratic presidential candidate Pete Buttigieg will be coming to Cincinnati on Friday for a fundraiser.
Democratic presidential candidate Pete Buttigieg visits San Diego,"Pete Buttigieg supporters said he touched on issues related to the environment, gun control and education. By David Hernandez. Nov. 17, 2019. 8:12 PM."
Van Jones: Buttigieg 'falls off cliff' on racial issues,CNN's Van Jones says that 2020 Democratic candidate Pete Buttigieg is very capable talking about most issues but struggles when it comes to connecting with ...
Buttigieg campaign embraces Obama comparisons,"South Bend, Indiana, Mayor Pete Buttigieg aims to capture some of the same magic that rocketed Barack Obama into the national spotlight in Iowa back in 2007."
"Pete Buttigieg, Candidate for the (White) People | Opinion","There is a man running for president who speaks seven languages, including Norwegian, Italian, and French. He was the valedictorian of his high school class ..."
How Pete Buttigieg Courted The Tea Party In His First Race,Buttigieg's appearance at a 2010 forum is being seen in a new light as he presents himself as a moderate Democrat upset with the “failures of the old normal.”
Here's what Pete Buttigieg's campaign CISO is worried about,Mick Baccio may be the only member of Pete Buttigieg's campaign staff who isn't concerned with the crowded candidate field.
Buttigieg says Trump 'doesn't respect his own presidency',"Democratic presidential candidate Pete Buttigieg said Thursday that President Donald Trump ""doesn't respect his own presidency"" because, in the view of the ..."
Pete Buttigieg's smugness is making it easier to sour on him,"To the editor: Like op-ed article writer Rich Benjamin, I too fell head over heels for South Bend, Ind., Mayor Pete Buttigieg when he first announced his ..."
Mayor Pete Buttigieg's Case For Attracting Young Voters,"South Bend, Indiana Mayor Pete Buttigieg is pitching himself as a transformational candidate. He is trying to make his case to youth voters, but a majority of ..."
How Pete Buttigieg’s time at Columbia’s Fort Jackson has helped shape his candidacy,"Presidential candidate and mayor of South Bend, Indiana, Pete Buttigieg's first swings through South Carolina didn't start with his 2020 campaign but a ..."
Buttigieg joins top tier of candidates in new Iowa poll,"South Bend, Indiana, Mayor Pete Buttigieg joined the leaders of the Democratic race for president in Iowa, up 14 percentage points since August, according to a ..."
Mayor Pete Is Being Mercilessly Roasted With His Own Campaign Dance,"Recently, Peter “Mayor Pete” Buttigieg's 2020 presidential campaign has summoned the power of dance to energize their supporters, stringing together a simple ..."
Pete Buttigieg’s 2020 Presidential Campaign Is a Lesson in “Petey” Bourgeois Politics,"Pete Buttigieg, perhaps the most surprising major contender in the 2020 Democratic primary, is having another moment. A CNN/Monmouth poll out last week ..."
Is Pete Buttigieg's flashmob dance the cringiest campaign trend so far?,The Democrat has embraced the Panic! at the Disco hit High Hopes as his campaign walk-on song. His supporters have jumped onboard.
How Pete Buttigieg connects his Christian religion to his gun control stance,Pete Buttigieg frequently uses the Bible to undergird his policy positions on everything from gun control to immigration to minimum wage.
Fact check: Is Pete Buttigieg ‘willing to send our troops to Mexico?’,Democratic presidential candidates Pete Buttigieg and Tulsi Gabbard argued at the 2020 Democratic presidential debate about whether Buttigieg is willing to ...
How We Chose a Moment for Pete Buttigieg,"Today's episode kicks off “The Candidates,” a new series from “The Daily” that profiles the four top-polling Democratic presidential contenders: Pete Buttigieg, ..."
Pete Buttigieg has now lost all confidence from black voters | TheHill,Imagine being so desperate for support from a set of voters that you twist the truth to improve your standing. But that is exactly what Democratic presidential ...
Pete Buttigieg looks to expand massive fundraising advantage in Palm Springs,"With his Friday fundraiser, Mayor Pete is looking to expand his cash advantage in the LGBTQ hotspot."
Pete Buttigieg has little black support. Don’t blame homophobia,"During his tenure as mayor of South Bend, Ind., Pete Buttigieg has mostly ignored the concerns of communities of color. In kind, black voters nationwide are ..."
‘The new candidate of the young elite’: Buttigieg battles Biden and Bloomberg for the center lane,"Pete Buttigieg was quickly locking down a solid lane in the Democratic primary: a young, vibrant, gay, Midwestern, war veteran mayor with progressive ideas ..."
AOC slams Pete Buttigieg over ad against tuition-free public college - Business Insider,Rep. Alexandria Ocasio-Cortez slammed Pete Buttigieg after the Democratic presidential candidate criticized calls for tuition-free public college as too radical.
Opinion: Pete Buttigieg can't stop screwing up with black voters,"When Pete Buttigieg burst onto the political scene, I fell in love. During his first appearance on “The Breakfast Club,” he sounded right at home chatting with host ..."
Pete Buttigieg strays from Democratic party line,"This week, South Bend, Ind., Mayor Pete Buttigieg, who has risen to the top of the heap in early Democratic presidential primary polling in Iowa and New ..."
Buttigieg says he’d pick VA’s 1st female secretary if elected,WASHINGTON (AP) — Democratic presidential candidate Pete Buttigieg says if elected he'd like to name a woman to lead the Department of Veterans Affairs for ...
Democratic Debate live updates: MSNBC/Washington Post host,"NBC News' live blog with the latest coverage from the fifth debate in Atlanta, Georgia on November 20th, 2019 featuring 10 democratic candidates."
Pete Buttigieg and Elise Stefanik unlikely friends from Harvard days,"Since their days at Cambridge, the South Bend, Indiana, mayor and the fiery upstate lawmaker have kept up and speak occasionally."
Dem debate: Pete Buttigieg gets name-checked the most,Two illuminating data slices from Wednesday's Democratic debate in Atlanta show that Sen. Elizabeth Warren was not the center of attack despite her ...
Pete Buttigieg reacts to surging to top in new Iowa poll,"Pete Buttigieg is the new Democratic front-runner in Iowa, according to a new CNN poll."
Pete Buttigieg leads 2020 rivals in hiring Big Tech talent,Though Big Tech has been in the crosshairs of the 2020 presidential candidates—most of whom have called for the giant companies to be broken up—that ...
Pete Buttigieg Says Democratic Race Is Shaping Up to Be a 'Two-Way' Between Him and Elizabeth Warren,"In a new clip from Showtime's 'The Circus,' the mayor of South Bend, Indiana believes the Democratic presidential race will come down to him and Elizabeth ..."
Buttigieg’s ‘big tent’ appeal rises in Silicon Valley,"When US investors and Silicon Valley power couple Matt Rogers and Swati Mylavarapu organised their first fundraising event for Pete Buttigieg in February, ..."
Pete Buttigieg picks up endorsement of St. Petersburg lawmaker,"Pete Buttigieg, the Indiana mayor running for president, has picked up his second endorsement of a notable Tampa Bay area politician. State Rep. Ben Diamond ..."
Racial Disparity in Marijuana Arrests Worse in Pete Buttigieg's South Bend,"A black South Bend resident was 4.3 times more likely to be arrested for possessing marijuana since 2012 than a white resident. Nationally, it was 3:1."
Pete Buttigieg Was An OG Bernie Bro: Read His Y2K Praise of His Current Rival,Pete Buttigieg has recently sought to distance himself from Bernie Sanders and Elizabeth Warren — in particular on the issue of Medicare For All. Buttigieg ...
"O'Reilly: In Buttigieg, echoes of FDR","When my late mother was a little girl, she rode her horse, Television, in a Dutchess County equestrian competition. The atmosphere was heightened — saddles ..."
Mayor Pete's twist on college debt,"Pete Buttigieg, who recently rocketed to the top of polls in Iowa, released a $500 billion college affordability plan today, which would make public college tuition ..."
Mayor Pete’s Senior Vote Plan,"Pete Buttigieg would like to take care of you in your dotage—or, rather, he wants taxpayers to do it. This week his presidential campaign posted his latest policy ..."
Buttigieg: Trump has done nothing to command my respect,Democratic presidential candidate Pete Buttigieg tells CNN's Chris Cuomo he does not respect President Donald Trump because he doesn't respect the ...
Q&A with presidential candidate Pete Buttigieg,"Pete Buttigieg's campaign stop in Mason City on Sunday night hinged on what would need to be done moving forward if he, or any Democratic candidate in the ..."
McKinsey Employees Give More to Alum Pete Buttigieg Than to Any Other 2020 Democrat,"Pete Buttigieg has recently distanced himself from the consultant that represents the main private-sector job on his résumé, but he is the biggest beneficiary in ..."
Poll: Buttigieg struggling to gain black voter support,A new poll shows Democratic presidential candidate Mayor Pete Buttigieg struggling to gain any support from black voters in South Carolina.
"'This Week' Transcript 11-3-19: Mayor Pete Buttigieg, Rep. Eliot Engel, Rep. Steve Scalise","Mayor Pete Buttigieg, Rep. Eliot Engel and Rep. Steve Scalise were on ""This Week"" Sunday, November 3. This is a rush transcript and may be updated."
Mayor Pete on the Real 'Crisis' in Rural America,"As his bus toured New Hampshire, Pete Buttigieg made the case that saving small towns is critical to solving a “crisis of belonging”—and could save Democrats ..."
"Sorry, Mayor Pete: Democrats nominated a moderate in 2016",Some Democrats think a progressive will not appeal to swing state voters. Was Hillary Clinton not the moderate choice for Democrats in 2016?
Pete Buttigieg: A president to serve veterans,"On Veterans Day, I had the privilege of welcoming Pete Buttigieg back to Rochester to unveil his policy to honor veterans and their families. In July, Pete first ..."
"""Barnstormers for Pete"" look to boost Buttigieg's chances in early states",Some of the South Bend mayor's biggest supporters are organizing online and traveling to states like Iowa and New Hampshire.
"Opinion: As President, I'll Make Our Government Work For Americans With Disabilities","Presidential candidate Pete Buttigieg shares ""the most comprehensive and ambitious disability policy plan yet proposed in the 2020 presidential campaign."""
Top-tier Democratic candidates leave Pete Buttigieg alone in debate while others take shots,"Contrary to analysts' predictions, top-tier candidates in Wednesday night's Democratic presidential debate didn't aggressively challenge Mayor Pete Buttigieg on ..."
McKinsey Employees Open Their Wallets for Alumnus Pete Buttigieg,"Executives from the consulting firm's energy, banking, and health care practices have maxed out to Mayor Pete's presidential campaign."
"Pete Buttigieg Slams Trump on Trade War, Struggling Farmers",Mayor Pete Buttigieg slammed President Donald Trump's administration Wednesday night for perpetuating a trade war with China that has disproportionately ...
