title,media
"NEW: Joe Biden in terrific shape, could visit Florida in May, brother says","Former Vice President Joe Biden, who launched his 2020 campaign for president on Thursday, should visit Florida soon, says his brother in Palm Beach County."
Joe Biden's New Campaign Video Is Kind of Awkward,America isn't a country but a series of vaguely positive things in Joe Biden's presidential campaign announcement.
Joe Biden And The Rhetoric Of Restoration,"Congress should frame its actions, not as investigating or impeaching Trump, but helping restore the idea of America."
Our country 'was built by the great American middle class' Biden tells Pittsburgh rally,There was so much focus on union workers at Joe Biden's first campaign rally on Monday that they all got their own special red wristbands and an exclusive ...
"Biden voted with the NRA when the Senate, and the nation, were very different","Former Vice President Joe Biden once voted for the Firearm Owners Protection Act, which allowed for the sale of guns across state lines."
Joe Biden announces he's running for President in 2020 | McClatchy Washington Bureau,"Former vice president Joe Biden announced his candidacy for president on April 25, 2019. In it, he rebuked President Trump's Charlottesville response and ..."
Joe Biden team blasts 'right-wing trolls' amid scrutiny over behavior toward women,Aides to Joe Biden struck a more aggressive tone on Monday as the former vice president faced scrutiny over his past behavior toward women.
"Cindy McCain responds to report her family supports Biden in 2020, has 'no intention' to get involved",Cindy McCain tweeted on Wednesday afternoon to respond to a report that the McCain family would support Joe Biden in 2020.
On the Trail: Biden coming to New Hampshire in May and his friends are waiting,Joe Biden's presidential campaign announcement was both long expected and much anticipated.The former vice president's upcoming May 13-14 trip to New ...
Joe Biden Announces Presidential Run on Twitter,Former Vice President Joe Biden has officially announced he is joining the crowded Democrat field vying for the 2020 presidnetial nomination. The longtime...
Biden’s Plan: All Aboard the Obama Nostalgia Train,"As the Democratic party moves to the left, Joe Biden is banking on the Obama bubble, hoping that his support among centrists who favor former President ..."
Column: Joe Biden is the white male savior we’ve finally outgrown,"Some of us have to be oppressed to keep giving the old guard of white male protectors, and our mythos, a fix of heroism."
What Joe Biden Has Said About Anita Hill Over the Years,Joseph R. Biden Jr. said this week that he takes “responsibility” for the way Anita Hill was treated when she testified in the 1991 confirmation hearings for Justice ...
Jill Biden: Why I Was Initially Reluctant to Marry Joe Biden | Time,"The first time Joe proposed, he simply said, “I want us to get married.” It wasn't a big deal — just an ordinary conversation on an ordinary day. I already knew ..."
Is Joe Biden Too Centrist For Today's Democratic Party?,A lot of energy and media coverage of the 2020 Democratic field is focused on the far left-wing. But is that where most Democratic voters are? That's a key ...
Joe Biden stopped for ice cream during his first Iowa campaign swing. Of course.,"MONTICELLO, Ia. — Former vice president Joe Biden ordered his ice cream in a cone with a twist Tuesday, as he made an unannounced stop for soft serve at ..."
Joe Biden's Record On Privacy May Give Democrats Pause,"While 2020 Democratic contender Joe Biden hasn't announced an official stance on hot-button tech issues like breaking up Big Tech or net neutrality, his."
New poll shows Joe Biden as the leading 2020 Democratic candidate,The latest USC Dornsife/L.A. Times poll has former Vice President Joe Biden as the leading 2020 Democratic candidate. The poll also indicated a lukewarm ...
Joe Biden should worry about the competition he faces,David Gergen has been a White House adviser to four presidents and is a senior political analyst at CNN. He is a professor of public *service* and the founding ...
Joe Biden Announces Presidential Run,Another candidate has joined the growing list of Democrats running for president. Former Vice President Joe Biden is the latest Democrat to announce his plan ...
Your Average American Joe,"Joe Biden's father led the high life as a young man: yachts, fast cars, polo. But his fortunes ran out, thanks to a few bad business deals. Eventually, he got a job ..."
Joe Biden Spotted in Scranton,"SCRANTON, Pa. — Former Vice President Joe Biden made a stop in his old hometown on Thursday. A homeowner in Scranton confirmed to Newswatch 16 that ..."
Joe Biden: I'm not sorry for any of my intentions,"Former Vice President Joe Biden, responding to allegations of inappropriately violating women's space, apologized for not understanding more, but says he is ..."
Joe Biden on handling of Anita Hill during Clarence Thomas hearings: 'I take responsibility',Former Vice President and 2020 presidential candidate Joe Biden said he takes “responsibility” for Anita Hill's treatment when she testified before the Senate ...
Joe Biden's 2020 Ukrainian nightmare: A closed probe is revived | TheHill,Biden persuaded Ukraine to fire its prosecutor while he was investigating a natural gas firm that employed Biden's son on its board.
Meet 2020 Democratic presidential candidate Joe Biden,Joe Biden is back on the campaign trail. Here's a quick look at the 2020 presidential contender.
Biden: Congress would have 'no alternative' to impeachment if Trump blocked Mueller probe,"Joe Biden argued in a new interview that Congress would have ""no alternative"" but to begin impeachment proceedings against Donald Trump if the President ..."
The Atlantic Politics & Policy Daily: Joe for Broke,"The former vice president is running for president—but last time around, President Obama favored Hillary Clinton. Plus: The acting White House chief of staff ..."
Biden's Campaign Kickoff Claims,Former Vice President Joe Biden kicked off his third campaign for president with a speech in Pittsburgh that contained a few false and misleading statements:.
"Biden calls for $15 minimum wage, public-option health plan in first campaign speech",Former Vice President Joe Biden endorsed a $15-an-hour federal minimum wage and an option for anyone to buy into Medicare in his first 2020 presidential...
Joe Biden spotted in hometown of Scranton with camera crew ahead of possible 2020 run,Here's a clue Joe Biden might be moving forward with a possible 2020 presidential run: The former vice president was spotted on Thursday in his hometown of ...
Joe Biden and the Apologies That Weren’t,"Politicians can make mistakes. People should be allowed to evolve. But first, they have to say they're sorry."
Joe Biden's handling of Anita Hill hearing re-emerges with latest controversy,"Former Vice President Joe Biden's efforts to fend off criticism about his touchy, intimate style with women has renewed scrutiny of his leadership in 1991 when ..."
"Joe Biden, Elizabeth Warren and other 2020 hopefuls rush to secure union support as they woo workers in Democratic primary",Joe Biden and other 2020 Democratic presidential contenders are trying to secure crucial support from labor unions as they try to challenge President Donald ...
"Joe Biden Looms, but Bernie Sanders Is Running His Own Race","The Vermont senator has been the front-runner in early campaigning, but Mr. Biden's expected entry could change that. Mr. Sanders is not likely to care."
Joe Biden’s handling of Anita Hill’s harassment allegations clouds his presidential prospects,"Joe Biden, preparing to enter the 2020 presidential race, has spent years trying to make amends for his handling of the Anita Hill sexual harassment allegations."
Late-Night Hosts on Joe Biden Massage Claims Amid 2020 Prez Bid,"Joe Biden finally announced his presidential bid Thursday, and late-night hosts Trevor Noah ('The Daily Show') and Jimmy Fallon ('The Tonight Show') were ..."
"Biden,Sanders, and Trump are All in Their 70s","For decades, the Democrats' path to the presidency has been about offering something new. But the two front-runners are among the oldest candidates ever."
"Biden Has Successfully Goaded Trump, Which Is Exactly What He Needs to Do","The more the conversation surrounding Joe Biden's candidacy is about him vis-à-vis President Donald Trump than him vis-à-vis, say, Anita Hill, the better for Joe ..."
"Happening Today: Joe Biden, Putin-Kim, Measles, Screen Time, R. Kelly, Britney Spears","Get the top headlines of the day in your morning briefing from NBC 4 New York, Monday through Friday. Sign up for our newsletter here. Former VP Joe Biden ..."
Joe Biden at Penn opioid forum: 1980s crime bill 'big mistake',PHILADELPHIA — Former Vice President Joe Biden on Thursday once again expressed regret for the 1980s crime bill he cosponsored and said better security ...
Schneider: How I (inadvertently) helped Joe Biden ruin his first White House run | TheHill,Kinnock's video remains the most powerful political broadcast I have ever seen.
New York Gov. Cuomo says Biden 'can actually get something done' if he wins,"New York Gov. Andrew Cuomo publicly threw his support behind Democratic hopeful Joe Biden on Tuesday, knocking others in the party by saying Democratic ..."
"At Fritz Hollings' funeral, Joe Biden returns to a familiar role: eulogist","With his potential 2020 campaign announcement nearing, former Vice President Joe Biden returned to South Carolina on Tuesday not as an official presidential ..."
Has Joe Biden been caught in the crosshairs of his own hugs?: Phillip Morris,Mary Rose Oakar said one thing lingers in her memory. Joe Biden didn't protect Anita Hill. He helped feed her to the wolves.

Joe Biden: Can Obama's vice-president stay the Democratic frontrunner?,"It's been four weeks since Joe Biden announced he was running for president. Since then, in defiance of what was conventional wisdom, he's risen in the polls, ..."
Joe Biden is the front-runner by every measure — except big crowds,The former veep is leading the Democratic field in all the important categories except one.
How Joe Biden worked with and praised a longtime opponent of civil rights,"In August 1985, 42-year-old Delaware Sen. Joe Biden was preparing for his first presidential bid. Courting southern support, Biden traveled to Mississippi to ..."
'Let's Stop Fighting and Let's Start Fixing.' Joe Biden Settles on Election Theme,Former Vice President Joe Biden has had it with partisan gridlock and political games. He thinks he can still find a way to work with rival Republicans. And he ...
Where in the world is Joe Biden?,Joe Biden's campaign seems to believe that the adage from the story of the tortoise and the hare — “slow and steady wins the race” — is the secret to winning ...
Joe Biden responds to Trump's claim he 'deserted' Pennsylvania: 'I've never forgotten where I came from',"Joe Biden responded Tuesday to President Donald Trump's claim that the former vice president ""deserted"" Pennsylvania, a critical battleground state in the 2020 ..."
"Joe Biden Debuts Education Plan, Then Touts It to Teachers’ Union","Mr. Biden promoted the plan, the first policy of his campaign, at a town-hall event with the American Federation of Teachers in Houston on Tuesday."
Joe Biden: Breaking up Facebook deserves 'really hard look',"Former Vice President Joe Biden said Monday in an interview with The Associated Press that breaking up Facebook is ""something we should take a really hard ..."
Joe Biden Would Be a Disaster,Mehdi Hasan and Rebecca Traister discuss the trouble with “Uncle Joe.”
One Big Difference Between Biden and Every Other Recent Democratic Nominee,The former vice president wants to win on a backward-looking platform.
Joe Biden Looks to Make a Splash With Official 2020 Kickoff,Former Vice President Joe Biden's 2020 campaign is looking to make a splash with its official kickoff in Philadelphia on Saturday.
Why isn’t Joe Biden at the California Democratic convention?,"While most of the Democratic candidates for president will be in San Francisco this weekend for the state party convention, Joe Biden, the early front-runner, ..."
'They don’t make 'em like Joe anymore': Biden expands grip on congressional endorsements,"Former Vice President Joe Biden expanded his lead in congressional endorsements Thursday, landing the backing of second-term Rep. Al Lawson of Florida."
A parody website with embarrassing photos of Joe Biden is outranking his official campaign page on Google,Users are reporting that the former vice president's official 2020 campaign page is nowhere to be found on the first page of results for the search term “Joe Biden.
Why is Joe Biden running away with the Democratic presidential nomination?,"Like many political observers, I was more than a little surprised when former Vice President Joe Biden's campaign for the Democratic presidential nomination ..."
Why Joe Biden Is the Only True Progressive Candidate,"As the beneficiary of simultaneous attacks by both President Donald Trump from the right and Representative Alexandria Ocasio-Cortez from the left, former Vice ..."
Biden's strength fueled by perception of his electability,"COLUMBIA, S.C. (AP) — Twenty of his rivals have lined up to run for president, believing the race for the Democratic Party's presidential nomination was wide ..."
"‘There He Goes Again’? Not Yet, as Biden Avoids Major Gaffes","With aides enveloping him, Mr. Biden has not blurted anything out that delights his rivals or reinforces his image as America's there-he-goes-again relative."
"Biden goes light on policy, heavy on emotion","The former veep shows signs of rust in Iowa, but his supporters don't mind."
Is Joe Biden as Electable as He Says?,Implicit in Joe Biden's message is an argument that he is the strongest Democrat to challenge Trump on his record. But is it true?
Joe Biden’s campaign of limited exposure: How long can he keep it up?,The former vice president is holding far fewer public sessions than his rivals. Events may make that hard to sustain.
"As Biden Rakes In Big Money, Will There Be a Political Cost?","A couple of days before Joseph R. Biden Jr. announced his campaign for president, he spent 45 minutes on the phone with John Morgan, a major Florida ..."
Joe Biden Gets B on Climate Change from Greenpeace,Joe Biden got a B on a climate change report card ranking Democratic presidential candidates released by the liberal environmental group Greenpeace.
How Joe Biden could win the battle but lose the war to Trump in 2020,Cook Political Report's David Wasserman is challenging two broadly accepted understandings of the 2020 presidential race: that Joe Biden's moderation ...
Joe Biden’s surprising early strength,"Joe Biden is emerging as a human Treasury bond in a time of turmoil. That is, the favored instrument for nervous political investors searching for safety in an ..."
Florida takes shape as Joe Biden’s firewall,"MIAMI — Florida, with its hordes of older voters and establishment-oriented Democratic Party, doesn't just look like Biden Country. Judging from the initial ..."
Teflon Joe? Biden brushes off attacks | TheHill,"One month into his presidential run, former Vice President Joe Biden is topping national polls while showing a Teflon-like quality to survive criticism lobbed ..."
Biden's personal loss emerges as a touchstone on the campaign trail,Voters are sharing their own experiences with cancer and grief with the former vice president as he campaigns for the White House.
Democratic front-runner Joe Biden visits Houston Tuesday for teachers town hall,Former Vice President Joe Biden on Tuesday will make his first stop in Texas since announcing his 2020 campaign for the White House. Biden and his wife Jill ...
Joe Biden once said a fence was needed to stop 'tons' of drugs from Mexico,"Joe Biden once spoke about jailing employers who hire ""illegals,"" said sanctuary cities shouldn't be allowed to violate federal law, and argued a fence was ..."
How Does Obama Feel About Biden’s Candidacy? It’s Complicated.,"As former vice-president Joe Biden invokes his old boss in an effort to boost his lead in the Democratic primary, Barack Obama has his reasons for keeping his ..."
Biden represents the best and worst of his generation,Nayyera Haq is a host on SiriusXM Progress and CEO of an international communications firm. She served in the Obama administration as a senior adviser in ...
The evolution of Joe Biden,The issues that hurt Joe Biden in his last presidential race are helping him today.
Joe Biden and the Dixiecrats Who Helped His Career,"Vice President Joe Biden talked about his mentor James O. Eastland at a rally for Democrat Doug Jones in Birmingham, Ala., in 2017."
What Joe Biden Has in Common With Donald Trump,"Harold Meyerson on the candidates, Michael Ames on Bowe Bergdahl, and Laila Lalami on The Other Americans."
Biden plots an early kill,"Joe Biden is trying to snuff out his Democratic competitors before the race really gets going. Why it matters: By all accounts, Biden's strategy is working — even ..."
Trump says he 'smiled' when Kim Jong Un called Joe Biden 'a low IQ individual',"Biden had criticized Kim Jong Un as a ""dictator"" and a ""tyrant"" at a recent rally in Philadelphia. North Korean state media responded by calling Biden a ""fool of ..."
Why Joe Biden Isn't the Best Alternative to Trump,I don't dislike Joe Biden. He is reportedly a very decent man. I remember very fondly his friendship with Obama. Remember those memes about their friendship?
A decades-old feud looms over Biden and Warren in 2020,Joe Biden stormed into the Democratic primary with a laser focus on the man he wants to sweep out of the White House next year.
Report: Joe Biden Picks Philadelphia's Centre Square For Presidential Campaign Headquarters,"Joe Biden has chosen to run his 2020 presidential campaign out of Philadelphia, and reportedly will do so at an office across the street from City Hall."
A 'fool of low IQ': North Korea derides US presidential candidate Joe Biden,"North Korean state media has launched a stinging attack on the former United States vice president and current presidential candidate, Joe Biden, mocking him ..."
Joe Biden wins support of NH man he insulted in 1987,A Granite Stater who Joe Biden insulted while on the campaign trail in 1987 said he's 100 percent behind the former vice president's 2020 bid for the White ...
Joe Biden reflects on loss of son Beau at Memorial Day service in Delaware,"Joe Biden returned home to Delaware on Thursday, where he spoke at a veterans Memorial Day *service* in New Castle."
"Joe Biden eyes San Francisco fundraising tour, setting up a Bay Area battleground for 2020 Democratic dollars",Biden is getting ready to head to California's Bay Area for a fundraising tour that will include stops in San Francisco and Silicon Valley.
Biden Faces Conflict of Interest Questions That Are Being Promoted by Trump and Allies,"As vice president, Joe Biden played a key role in the dismissal of a Ukrainian prosecutor who had opened an investigation of a company employing Mr. Biden's ..."
Cable News Is Covering Biden As Much As Every Other Democratic Candidate Combined,"In the first full week of his 2020 campaign, former Vice President Joe Biden continued to dominate cable news coverage on CNN, Fox News and MSNBC."
Joe Biden: Be Proud of Your Crime Bill,"Joe Biden has been attacked by politicians on the left — and now, thanks to Donald Trump, on the right — for his role in shepherding the 1994 crime bill through ..."
Joe Biden to visit Nashville on 2020 campaign trail,Former Vice President Joe Biden plans to visit Nashville later this month.
Joe Biden prepares for New York fundraising blitz with Gov. Andrew Cuomo and short seller Jim Chanos,"Former Vice President Joe Biden is preparing for a June fundraising blitz in New York, where he will be joined by Gov. Andrew Cuomo and the investor Jim ..."
Special-Interest Money Is Still Rolling Into Joe Biden's PAC,"In his bid to become the Democratic presidential nominee, former Vice President Joe Biden pledged to reject contributions from lobbyists and corporate PACs."
"‘When Biden announced, everything changed’",It's campaign reset season for those in danger of falling behind in public opinion polls.
How Joe Biden is eating into Bernie Sanders' coalition,"Since officially jumping into the 2020 race less than two weeks ago, former Vice President Joe Biden has reshaped the Democratic primary. His polling numbers ..."
Democrats itching to take down Biden over free-trade past,Joe Biden's campaign kickoff was designed to showcase his blue-collar appeal: A rally at a Teamsters hall in Pittsburgh where he railed against Wall Street and ...
Will Old Folks Stick With Joe Biden?,"A big part of Joe Biden's strong base of support at present comes from his exceptional popularity among seniors, across racial and gender lines. But Hillary ..."
"Biden: Congress should protect abortion rights, if necessary","WASHINGTON (AP) — Joe Biden would support Congress enshrining abortion rights into federal law ""should it become necessary,"" his presidential campaign ..."
Is Biden’s Bounce Over?,"Based on recent surveys, there is evidence that while Biden remains in the lead, his post-announcement polling surge has leveled off."
That Time Joe Biden Lied About His Academic Credentials – Mother Jones,The presidential candidate bragged about graduating in the top half of his class at law school. He was 76th in a class of 85.
Joe Biden criticizes Kim Jong Un; North Korea calls Biden 'an imbecile',"SEOUL/WASHINGTON (Reuters) - North Korean state media slammed former U.S. Vice President Joe Biden for criticizing leader Kim Jong Un, calling the 2020 ..."
They worked for Obama. They’re not supporting Biden — yet.,"As Joe Biden seeks Barack Obama's third term, many of the former president's loyalists wait to see 'who lights a fire'."
Trump: Discussing a Biden probe with Barr would be 'appropriate',President Donald Trump told POLITICO on Friday that it would be “appropriate” for him to speak to Attorney General Bill Barr about launching an investigation ...
Fact-checking Biden's claim the '94 crime bill didn't cause mass incarceration,"During a campaign event in Nashua, New Hampshire on Tuesday, Democratic presidential frontrunner Joe Biden was asked about the 1994 crime bill he ..."
Joe Biden Won't Blame the Republicans for Trump. That Should Disqualify Him.,"Biden says Trump is the sole cause of America's political crisis — but in fact, the president is a symptom of the GOP's derangement."
Biden’s past praise for Dick Cheney gets attention amid 2020 campaign - Business Insider,"""I actually like Dick Cheney, for real,"" Biden said in 2015. ""I get on with him. I think he's a decent man."""
California health care union protests Joe Biden fundraiser,A health care union in California held a protest at a fundraiser for Joe Biden held at the home of a board member for Kaiser Permanente in Los Angeles ...
Joe Biden Wants to Make America Moral Again?,"The United States will require much correction in the wake of Donald Trump, should he be defeated and should he actually leave the presidency peacefully."
"14 Years Ago, Warren And Biden Battled Over Bankruptcy. Their Fight Still Defines A Party Rift","In 2005, then-Sen. Biden, along with most Republicans, favored an effort to make it more difficult to file for bankruptcy. Professor Warren opposed the bill."
"Trump's Japan trip: President blasts Biden, Democrats, Mueller while bringing politics to world stage","Trump doubled down on his criticism of Democrat Joe Biden, telling an international audience he agree with an insult from North Korea's Kim Jong Un."
Joe Biden would be a disaster for climate change,The Democratic contender for president provided details of his climate plan and it boils down to: business as usual.
Biden Backs Two Years of “Free” Community College - Education Next,"Joseph Biden, in his first campaign appearance in New Hampshire as a declared 2020 Democratic presidential candidate, says he would make two years of ..."
"Analyst: Biden's comments on China 'inexplicable, absolutely incorrect' | TheHill",Asia security analyst Gordon Chang criticized former Vice President and 2020 contender Joe Biden's recent comments appearing to downplay the competitive ...
"Ocasio-Cortez attacks Biden on climate change policy, Biden says he's 'never been middle of the road'","Rep. Alexandria Ocasio-Cortez goes after Former Vice President Joe Biden, although not by name, on his reported ""middle ground"" climate change policy."
Joe Biden Isn't Too Soft on America,"Joe Biden's entry into the race for the Democratic presidential nomination has opened up a division in the party, and it's not just about the candidates' ..."
‘China is going to eat our lunch?’: Biden dismisses Beijing as threat,"Some Republicans, however, have argued that Biden is underestimating the world's second-largest economy."
Joe Biden wants us to forget his past. We won't,"As times have changed, Biden's expressed retrospective misgivings about some of his earlier actions and stances. That's not enough."
Republican Conspiracy Theory About a Biden Scandal in Ukraine Is “Absolute Nonsense”,"The rumor that Joe Biden abused his power to protect his son's business interests in Ukraine is “absolute nonsense,” leading anti-corruption activist says."
Joe Biden and the Debate Over Apologies,Readers discuss the politics and psychology of saying “I'm sorry.”
Biden jokes he's only 'real Irishman' running for president. Delaney searches for 'civil' response,"WASHINGTON – Former Vice President Joe Biden's assertion that he is the only ""real Irishman"" running for president has led a fellow candidate to suggest they ..."
Everything We Know About the Joe Biden–Ukraine Controversy,"Hunter Biden, son of Joe Biden, is alleged to have benefited from his father putting pressure on Ukraine's top prosecutor when he was vice-president. At least ..."
