title,media
Partly false claim: Joe Biden lives in the biggest mansion in his state; Bernie Sanders has four houses; Barack Obama just got his third mansion,"Shared over 1,000 times as of March 10, 2020, a photo posted on Facebook here&set=a.3107216972814&type=3&theater claims that Joe Biden lives in the ..."
'We share a common goal': Joe Biden after winning key battleground states – video,"Joe Biden won Michigan's Democratic primary, seizing a key battleground state that helped propel Bernie Sanders' insurgent candidacy four years ago."
Technical trouble spoils Joe Biden's first 'virtual town hall',"Former Vice President Joe Biden's first ""virtual town hall"" was a technical calamity as his campaign confronts the same challenges of unexpected remote work ..."
Biden surged without much cash — but now it's pouring in,"The old order of big money in politics is fast re-emerging in the Democratic presidential race. But up through Super Tuesday, a lot of big spending did not ..."
Why Joe Biden should pick ‘that governor’ to be his running mate,"Former vice president Joe Biden has already announced his plans to pick a female running mate. It's becoming increasingly apparent that “that governor"" should ..."
John King: Joe Biden is running the table,CNN's John King breaks down former Vice President Joe Biden's wins in key primary states open for voting during the coronavirus pandemic.
Joe Biden’s Super Tuesday Revival,"If Tuesday night's results point toward a broad, national victory for the former Vice-President, then that outcome will be strangely separate from the campaign that ..."
The Ukraine conversation Joe Biden needs to have,Former vice president Joe Biden's astonishing political success over the past week has felt like a bandwagon for sensible politics. But to keep it rolling toward ...
This one number may explain why Biden won primaries,"CNN political forecaster Harry Enten looks at key numbers in the wake of the Illinois, Florida and Arizona primaries that explain how former Vice President Joe ..."
Sanders supporter: What I trust about Joe Biden,"""I hear you,"" said Joe Biden, and I believe him, author Ariel Dorfman writes. He met the candidate in 2003 at a TV taping about the Iraq war and was touched and ..."
Trevor Noah Confused By Joe Biden Gaffes: “This Is Not Good”,"Between the constant campaign rallies, debates, fundraisers and media interviews, running for president is obviously grueling. On tonight's installment of The ..."
"An Apology to Joe Biden, Who Was Clearly the Unbeatable Favorite All Along","Over the past month, you may have read, here and elsewhere, that Joe Biden had about as much of a chance of winning the Democratic presidential nomination ..."
Joe Biden's secret governing plan,Top advisers see a need to name a woman or African American as vice president.
Joe Biden's character and courage will lead him to win the presidency | Opinion,"After traveling to the primary states, it's increasingly clear to me that Joe Biden has the character, intellect, temperament, and experience to win."
"Joe Biden says his age, mental sharpness are not obstacles to the White House","Joe Biden has mangled quoting the Declaration of Independence, incorrectly said 150 million Americans have been killed by gun violence since 2007, that he is ..."
Can Joe Biden thrive as a front-runner?,"He's used to running as an underdog, but that could help his front-runner status."
Joe Biden Is Frustrated People Think He Still Believes Marijuana Is A Gateway Drug,The former vice president has in fact called cannabis a gateway drug in the past.
Are Democrats Cool on Biden?,"Republicans are more excited to vote for President Trump than Democrats are for their likely nominee, polling shows."
TikTok struggled to remove a deceptively edited clip of Joe Biden - Business Insider,"A viral clip of Joe Biden edited down to him saying ""We can only re-elect Donald Trump"" has been deemed manipulated, misleading, and partly false, by Twitter, ..."
Why Black voters support Joe Biden,"To be sure, every Democratic candidate has Black supporters. Yet Biden has two advantages."
Biden: What in God's name was Trump talking about?,CNN's Jake Tapper asks 2020 Democratic presidential candidate Joe Biden how he would handle the coronavirus outbreak differently than President Trump.
Joe Biden commits to picking a woman as US vice president,"The frontrunner for the Democratic nomination, former Vice President Joe Biden, on Sunday committed to naming a woman as his vice presidential candidate if ..."
How Joe Biden's campaign is protecting itself from cyber attacks,Philadelphia (CNN) Top tech officials working for Joe Biden's campaign aren't taking any second chances following the 2016 hacking of the Democratic National ...
How Biden Came Back,"As Joe Biden meandered through a speech at the front of an old theater in Manchester, Terry Shumaker, a fixture of New Hampshire politics, walked around with ..."
Biden and family startled as protesters rush the stage as he speaks,Two protesters rushed the stage while former Vice President Joe Biden spoke at his rally in Los Angeles on Super Tuesday.
Joe Biden rally: Protesters interrupt over housing issues,"When Vice President Joe Biden walked out on stage at a campaign rally Saturday evening in front of the WWI Museum and Memorial in Kansas City, Missouri, ..."
Is Joe Biden the Future of the Democratic Party?,"Joe Biden's pitch to voters has been remarkably consistent: he says he can unite older voters, people of color, and moderates into a coalition that can defeat ..."
Joe Biden spars with Michigan autoworker over guns – video,"Joe Biden, frontrunner for the US Democratic presidential nomination, got into a heated exchange with an autoworker at a campaign stop when questioned ..."
Chalian: Biden has a 'near insurmountable' delegate lead,"CNN political director David Chalian says given the rate that former Vice President Joe Biden is winning delegates, he would call it ""a near insurmountable lead"" ..."
"Biden Promises Pay Raises for Feds, Vows to Rely on Civil Servants' Expertise","Former Vice President Joe Biden has promised to trust the career federal workforce and rely on its expertise, a group he said the Trump administration has ..."
Joe Biden vowed to pick a woman for vice president. Why not a Latina?,"Former Vice President Joe Biden said he'd pick a woman as his running mate, and though Latinas have not been among the top names mentioned, it needs to ..."
CNN projects Joe Biden will win North Carolina,CNN projects that former Vice President Joe Biden will win North Carolina's Democratic primary.
'We love him': Biden's hometown of Scranton highlights his earthy appeal,"The Democrat's rust-belt background is key to his case to become the nominee. Local residents welcome the prospect. Adam Gabbatt in Scranton, Pennsylvania."
Joe Biden’s big vision for America: He wants to restore faith in government,"Joe Biden wants voters to trust him as a leader who will help restore America's moral compass. As Sen. Cory Booker, a former rival who has now endorsed ..."
‘Am I on Camera?’ Joe Biden’s Foray Into Virtual Campaigning,Technical glitches disrupted Mr. Biden's virtual town hall with voters in Illinois on Friday. Bernie Sanders held an online “fireside chat'' on Saturday. It's the new ...
How Biden spends his days working from home,"Former Vice President Joe Biden described his typical day working from home during a CNN town hall, saying that he speaks to all five of his grandchildren ..."
Ex-Rival Sen. Cory Booker Endorses Joe Biden For President,"NPR's David Greene talks to NPR's Asma Khalid and Sen. Cory Booker, a former Democratic presidential contender, about former Vice President Joe Biden's ..."
Biden Looks to Expand Staff as Bloomberg Weighs How to Help Him,"Joseph R. Biden Jr., emboldened by his unexpectedly strong Super Tuesday performance and flush with cash, is moving to hire new aides who he hopes can ..."
Joe Biden's Record on China and Taiwan,"For decades, Biden has embraced the “China engagement” doctrine and warned Taiwan to tread carefully. Now, though, he seems to have changed his tune."
"Joe Biden Campaign Denies Sexual Assault Claims, But Says “Women Have The Right To Tell Their Story”","Joe Biden's campaign has spoken out over graphic sexual assault claims an ex-staffer has made. 'Women have the right to tell their story, and reporters have an ..."
Former Obama fundraising chief calls on over 700 bundlers to back Joe Biden's surging campaign,The architect of President Obama's 2012 fundraising juggernaut has reached out to more than 700 bundlers in a bid to convince them to back Joe Biden's ...
Biden’s promise of a female vice president was a good thing. So why does it feel so lame?,The Democratic front-runner should have announced an actual woman instead of pledging a woman to be named later.
Joe Biden Can't Be Trusted to Fight for Abortion Rights,"Until last year, Joe Biden supported a law that restricted federal funding for abortion — and his flip-flop smacks of political expediency."
Trump retweets dishonestly edited Joe Biden video,President Donald Trump and his campaign promoted a dishonestly edited video that wrongly made it seem as if Democratic presidential candidate Joe Biden ...
Why Joe Biden Is The Pragmatic Choice For Black Voters,"NPR's David Greene talks to, Theodore R. Johnson, senior fellow at the Brennan Center for Justice, on the political pragmatism of black voters."
"To stutterers, Joe Biden deserves praise for being in public life","To the editor: As a lifelong stutterer, I totally sympathize with former Vice President Joe Biden and his quick word substitutions or quirky phrasing to overcome a ..."
"Veteran political strategist, a Joe Biden confidant, had COVID-19 when he died, family says",Larry Rasky tested positive for the COVID-19 virus posthumously after dying Sunday. He was 69.
Suburbanites are voting and that's good news for Joe Biden,"BURNSVILLE, Minn. (AP) — Nearly two years after suburbanites helped drive a Democratic surge, there are clear signs these voters are engaged and primed to ..."
Even moderate Joe Biden would significantly increase taxes on the wealthy if elected,Former Vice President Joe Biden's plan to raise taxes on corporations and wealthy households would increase federal revenue by $4 trillion over the next ...
